Pays,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Korea,Korea,Korea,Korea,Korea,Korea,Korea,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Norway,Norway,Norway,Norway,Norway,Norway,Norway,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,United-States,United-States,United-States,United-States,United-States,United-States,United-States
Variables,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports
2000-Q3,640.56668,,,7.71742869680762,362.31108,140.76599,175.53588,290.041,59.6550951,63.4557841,5.98949116666667,152.145,59.744,61.648,69.9113301,56.3448532820493,58.3530221593091,3.44141366282176,38.2128063,17.4975756,27.6311347,82.544,48.7599020369143,52.4492237783317,7.03408263391993,44.112,18.247,54.627,364.61625,61.2333333333333,65.7666666666667,6.9,181.78675,70.649,137.4185,420.0347,62.3670513113208,65.2182197809055,4.37173611785621,188.2109,82.25839,180.1694,220.099,45.8077701098507,53.1354362970749,13.7905448752805,134.204,50.656,58.11,44.507,55.7265164836162,61.6146111347682,9.55632851154918,21.229,10.461,14.395,457.804,,,,242.065,103.735,115.827,6413.362,46.6453460444981,49.7936120110611,6.32263023189334,3433.198,1425.867,2537.096,37.283306509,57.1107212913966,59.5598424019545,4.11203423613748,15.845577438,8.202075789,27.964226738,399.736587067,,,,231.410532092,101.370098551,140.739203007,416.2253,43.3579985799452,48.4489083296171,10.5077904233393,251.1675,86.0658,98.6147,229891.1,58.6666666666667,61.5333333333333,4.26666666666667,128507.2,77894.5,57461.7,120564.475,59.5079746289796,62.4237843255072,4.66666666666667,66600.325,36419.15,13299.8,7.718142,,,,2.63682,1.368398,10.86283,668.784,70.767370768849,73.2317707696116,3.36520607772225,229.5,121.613,305.168,37.337,61.4,65.3,6.0,20.901,7.568,10.672,145.73011,62.1403682356436,64.0198360882189,2.93575861391678,73.55769,31.14359,83.99987,44.514086,58.7692544891666,61.2833661329002,4.10243725561915,28.230195,11.03609,10.204351,395.469,58.8330692421163,62.1864196037173,5.39241587306395,249.787,67.875,103.376,847.286,,,,376.074,187.71,323.962,128.223077483,,,,69.799539899,33.042094041,62.762352974,10.864268357,48.6647946357012,60.0236975667724,18.9240306604491,6.848004,2.683871,4.68739,13178.419,64.2,66.9,4.0,8687.485,2840.417,1408.783
2000-Q4,638.52398,,,7.60112212588784,360.26728,139.418,184.80076,288.954,59.1054883,62.9930262,6.17155963333333,153.091,54.177,59.873,71.0242303,56.4214917577669,58.3841745731422,3.36166920184248,38.5887159,17.9343331,28.7294954,83.351,48.2406344810857,51.7697895153949,6.81701638609087,44.49,18.365,55.228,365.2405,61.4,66.0,6.9,182.19375,70.96775,137.59975,424.1418,62.6539089289606,65.5524621066848,4.42173045004301,187.4728,80.02697,184.7611,222.367,46.1962941278164,53.3401868875754,13.3930778585686,135.072,51.383,59.616,45.022,55.6544352001029,61.3995845046464,9.35698401038636,21.339,10.648,14.438,461.46,,,,242.686,104.406,119.642,6530.533,47.0029541449953,50.080020238263,6.14429882142238,3468.443,1466.32,2748.024,37.541030815,57.2662199509673,59.601791497612,3.91862641702346,16.036814612,8.024781784,29.310593813,395.041726541,,,,232.352721192,102.683274781,136.306775104,422.193,43.743614035901,48.5918244821045,9.97742006577474,253.3095,85.6842,100.4031,229145.2,58.7,61.4,4.2,129402.7,75066.9,55638.3,121734.4,59.6643305053486,62.6276310370586,4.73333333333333,67419.4,36872.425,13242.125,7.780442,,,,2.687993,1.340515,11.133922,669.046,70.6723700020263,73.0608526331481,3.26916884355955,228.122,123.952,308.093,37.607,61.8,65.6,5.8,20.75,7.357,11.119,147.624207217,62.4554699730451,64.3356433199716,2.92244430909872,74.029270181,31.666398692,88.46149644,44.812064,58.9901024523702,61.2946008819588,3.7597086797687,28.265221,11.08049,10.577502,396.403,58.627496464213,61.9470470972852,5.35869066988614,254.099,70.875,106.867,845.02,,,,374.894,190.277,327.61,129.601591107,,,,70.057188587,33.81988058,64.707888261,10.926313421,48.8180979782523,60.1900447900245,18.8934014776757,6.989762,2.677651,5.030514,13260.506,64.3,66.9,3.9,8762.205,2854.881,1396.844
2001-Q1,651.38525,,,7.68081477448145,366.8495,140.3722,184.41029,291.89,58.9712630333333,62.9812536,6.36683463333333,154.464,55.136,61.304,70.7317322,56.3016197098907,58.2612589431464,3.36353739827008,38.8329072,17.7369393,28.5808569,83.398,48.2187166466303,51.4211475789697,6.22784804135549,44.57,18.675,55.161,367.175,61.3,65.9333333333333,7.0,183.6175,72.90025,135.12025,419.5368,62.6763930699354,65.7410587198311,4.6617223841137,188.1549,79.35317,182.6916,224.728,46.4920347318466,51.9653127077118,10.5325604536446,137.11,51.584,60.743,45.158,55.7419385636305,61.4042039423285,9.2212992192132,21.669,10.802,14.369,464.171,,,,245.108,105.037,120.312,6578.796,46.43105969324,49.3156409596779,5.84922189046764,3494.73,1440.684,2720.601,38.148382261,57.4446689890376,59.7292931238022,3.82496429353214,16.34172113,8.86818684,31.638044903,396.450334184,,,,229.280770831,102.410820688,144.824189064,424.6124,43.8444268208548,48.6086933038194,9.80126425778706,253.3421,87.2249,99.8519,231953.5,58.1333333333333,60.7,4.56666666666667,129928.1,76874.8,55607.1,122635.75,59.4871794871795,62.4597477506703,4.76666666666667,67820.65,37438.05,12763.525,7.903344,,,,2.701943,1.36235,11.281415,676.874,70.7765762266564,73.2228715820276,3.34088967356425,230.821,127.487,314.133,37.29,61.8,65.4,5.5,20.768,6.755,11.142,147.78441,62.6520366685883,64.1277419266792,2.30119635239646,74.15709,31.44824,85.24705,44.671944,59.1058929616949,61.5435294257715,3.96083306697037,28.447566,10.55944,10.341194,401.021,58.7732764463986,61.9592347351712,5.14202330353206,254.26,70.567,109.357,849.134,59.3974727959713,62.4264221715903,4.85203103149721,376.764,189.335,319.539,129.6464098,,,,70.630448736,33.303762714,64.726113141,11.0038091,48.7874276209083,60.4546603338616,19.2991452578195,7.097283,2.871379,5.330169,13222.69,64.3333333333333,67.1666666666667,4.23333333333333,8797.28,2847.701,1376.171
2001-Q2,651.08259,,,7.75928149010527,365.72738,137.29759,185.15575,294.306,59.0882271333333,63.4467668666667,6.86963753333334,155.504,55.758,62.121,70.5912859,56.5141203981738,58.6223782804354,3.59633632087764,38.6529773,17.4017627,28.6595897,83.413,47.8873622894713,51.2136147920497,6.49485984554013,44.505,18.449,54.208,368.1645,61.2333333333333,65.9666666666667,7.1,183.95175,73.86725,133.28525,421.5849,62.3985908576806,65.2301489260595,4.34087322349761,190.0135,82.81718,179.8122,226.389,46.6203918328336,52.1318851502725,10.57221180771,138.454,52.193,60.409,45.216,56.0097169122123,61.5906662461192,9.06135567945502,21.825,10.534,14.007,464.738,,,,246.584,104.914,117.551,6632.557,46.1550633121383,48.9724830507134,5.75306695324711,3559.651,1459.791,2722.739,38.666424004,57.4998905101716,59.7721047034404,3.80146257947993,16.70337453,9.039877407,30.615530889,409.591344594,,,,224.570690012,98.552440599,136.687938974,423.3059,43.778383389476,48.3961901324516,9.54167410768789,252.5464,88.1922,101.2871,234966.3,59.0333333333333,61.5666666666667,3.93333333333333,134655.2,76841.8,53524.3,121716.475,59.0334846068932,62.0845243665625,4.9,68373.35,35940.05,12288.45,7.745945,,,,2.746589,1.436614,11.300034,675.672,70.7939396398989,73.38159950772,3.5263061655516,232.69,124.546,303.591,38.455,62.2,65.8,5.4,21.11,7.557,11.236,148.53171,62.7252420926246,64.1794885360074,2.26590531734596,74.67154,31.75034,84.50476,45.104121,59.0008889702851,61.4584034514824,3.99866306832603,28.396534,11.254729,10.396952,404.118,58.7931558468306,61.7699163942007,4.81911053331068,256.257,72.633,106.093,848.083,59.3981800731914,62.3884878149202,4.79304411191975,376.952,187.678,313.717,130.364543579,66.1126779478915,67.8,2.49090053730161,71.198763943,32.924240705,62.396894593,11.119157047,48.9657187150442,60.65906602439,19.2771634575516,7.06452,3.118428,5.143643,13299.984,63.8333333333333,66.7666666666667,4.4,8818.079,2840.427,1330.818
2001-Q3,649.94781,,,7.92563925677853,365.8877,135.11657,184.97826,297.867,59.0483367333333,63.4023625,6.86726566666667,156.033,57.996,61.284,70.6962907,56.4117644127404,58.5347860921124,3.62694018567205,38.5186469,17.1248593,28.7573271,83.254,48.1245224896387,51.3720096408642,6.32151082647583,44.301,18.655,53.98,367.91925,61.1,65.8,7.16666666666667,184.455,74.7725,130.522,425.37,63.1995538895791,66.2320071500165,4.57853142449519,188.9302,82.33614,177.4796,228.499,46.9504662689846,52.4503537875495,10.4858921273292,140.107,52.23,60.234,45.543,55.8450185834814,61.4500252434736,9.12124386895591,21.938,10.534,13.936,466.304,,,,247.793,105.37,118.555,6691.539,46.233613931417,48.9905745449439,5.62753272264157,3601.055,1471.584,2737.213,38.726647955,57.7307502089839,60.1317190787269,3.9928492092493,16.584912557,8.477015255,31.298662005,398.067266026,,,,222.020062724,95.311115429,140.230436408,422.3195,44.0217206756745,48.6578761410659,9.52806787528203,251.3568,87.2634,98.2442,238138.8,59.2333333333333,61.7333333333333,3.76666666666667,136571.9,79654.2,53453.1,120395.55,58.704974271012,61.8782324019901,5.13333333333333,68338.7,35523.475,12018.35,7.863055,,,,2.765902,1.5324,11.388516,683.989,70.6653087272521,73.267083895126,3.55108328263488,233.568,126.846,322.643,38.376,62.2,65.7,5.4,21.371,7.493,11.39,148.78984,62.8268785308904,64.2141756892212,2.16042196826581,74.96245,31.41049,84.70836,45.170127,59.0666227165892,61.5551153209294,4.04270642880928,28.294697,11.286923,10.280288,407.236,58.7630078960697,61.8731100984587,5.02658133305387,259.855,72.618,102.719,851.219,59.4914340975783,62.5313197053694,4.86138086020606,377.954,189.259,316.606,130.156446644,,,,71.468991959,32.361863769,60.96130929,11.163565595,48.8916829478978,60.6097369642955,19.3336163516114,7.211989,2.86427,5.169245,13244.784,63.4666666666667,66.7,4.83333333333333,8848.3,2804.819,1265.968
2001-Q4,649.26693,,,8.15614178596228,365.64725,133.78373,186.93063,301.437,59.0287958666667,63.4579061,6.9794116,157.285,60.286,59.539,71.0684968,56.6542608986381,58.8762207579733,3.77395123316276,39.0241737,17.1220958,28.7383369,83.171,47.5720796833804,51.3691338493286,7.39170369717612,44.138,17.881,53.825,370.15925,61.0333333333333,66.0333333333334,7.63333333333333,186.73825,72.75575,130.9935,424.5311,63.3358404547214,66.5563739300653,4.83880548950563,187.2104,84.50878,179.7376,230.08,47.1632154788358,52.7576653911117,10.6040513180449,140.885,52.657,59.168,45.446,56.0851690851882,61.7016571596791,9.10265353158316,22.053,10.315,14.751,466.17,,,,248.319,104.819,116.019,6741.316,45.9873870806407,48.756820216445,5.68009382792004,3662.284,1493.769,2735.679,39.239314797,57.6232248458585,60.0587234610541,4.05519544013446,16.948589892,8.74931693,31.804492505,423.202847301,,,,219.545095009,93.634966393,151.611965844,421.8939,44.1098501601062,48.5905041332537,9.22125434397607,251.936,87.3955,96.7225,242336.2,59.4666666666667,61.8666666666667,3.63333333333333,140089.0,79434.9,52433.9,119980.95,58.5738747553816,61.8731224868307,5.36666666666667,68226.75,34522.8,11788.0,8.039415,,,,2.79381,1.259735,11.397668,689.934,70.8130648088762,73.4790342033186,3.62820418551729,236.577,119.569,325.18,38.949,62.6,66.3,5.6,21.513,8.047,11.099,149.26971,62.9692443965023,64.4351916063438,2.27507232196582,75.50873,31.96905,83.85452,45.802075,59.2168075817876,61.7067741813064,4.03515923908591,28.59592,11.384835,10.598375,408.833,58.8057302703997,61.9448713848948,5.06763682660678,262.569,70.717,102.934,859.073,59.5067529541201,62.5655664858816,4.88897280655449,376.37,195.316,320.62,129.983466071,,,,71.476967145,31.93459952,62.79402577,11.402525258,48.7436848056454,60.4095516399578,19.3112951803404,7.296939,2.781471,5.12565,13280.859,63.0333333333333,66.7,5.5,8980.61,2775.367,1225.899
2002-Q1,645.84366,,,8.2924008329534,360.93854,130.42134,186.44221,303.715,59.1263923333333,63.3228548333333,6.6268704,159.234,61.823,61.118,71.6120292,56.4571511674616,58.8849905810551,4.1230191083271,38.7167611,17.1756776,29.6156394,83.886,47.7639428615928,51.5530074109886,7.3498419193838,44.333,17.878,55.304,375.65325,61.1,66.3666666666666,7.96666666666667,189.5725,72.94025,133.239,424.3886,62.5720935043584,65.4296398437195,4.3673575862353,191.2519,83.03006,186.8554,231.059,47.4266856454585,53.3886428891377,11.1670889557154,142.032,53.675,60.183,45.833,55.9105239944473,61.4852638258098,9.06679012902335,22.035,10.158,14.212,467.857,,,,249.786,103.883,117.928,6893.172,46.1782967765626,48.9232290109322,5.61069309991007,3736.325,1573.254,2877.648,40.130914397,57.5253582599458,60.1431048075449,4.3525297803892,17.087466119,9.072464098,34.499367525,398.020491682,,,,218.519438581,83.40635057,148.317104912,421.9758,44.4119896857937,48.7781289124441,8.95101826166305,252.1648,90.4999,96.3261,248502.4,59.9333333333333,61.9666666666667,3.5,144833.9,82364.8,56278.5,120180.45,58.3302774721917,61.5939369563753,5.26666666666667,68618.075,34410.075,12325.6,8.141888,,,,2.860629,1.479309,11.77349,682.842,70.8372572785051,73.6631681600376,3.83626030771987,237.816,123.551,313.062,39.423,63.1,66.7,5.3,21.411,8.307,11.509,148.358896126,62.967125071497,64.5624619460274,2.47099758349361,75.454171687,31.148535303,84.187943269,45.883515,59.1763123429908,61.7839947319883,4.22064387437118,28.923952,11.328822,10.608797,410.434,58.6945012249702,61.82942838336,5.07028326212625,264.457,70.584,105.311,858.209,59.3617421440309,62.4521046259093,4.94837203708322,383.685,182.235,323.586,129.897023745,,,,71.495530104,32.832289952,60.391545196,11.440718856,48.699944408059,60.1431325850858,19.0265915411671,7.424195,2.923624,5.109893,13397.002,62.8333333333333,66.6333333333334,5.7,9008.096,2766.594,1252.821
2002-Q2,648.56716,,,8.53354674344854,358.57421,128.43724,192.1931,308.796,59.0897670666667,63.1335309333333,6.4049761,161.709,65.223,61.661,72.0856108,56.573573113842,58.8104863617627,3.80359589982074,38.9285134,16.9185715,29.9398456,84.604,47.7896528355089,51.5370914999936,7.27134294042408,44.529,17.63,56.184,377.86725,61.5666666666667,66.6666666666667,7.7,192.003,73.92375,133.02575,424.3465,62.7721114745795,65.697673048117,4.45306726677338,189.6502,80.10917,186.6371,232.942,47.6911774904857,53.7959574763779,11.3480273839773,142.922,53.665,60.176,46.258,55.8539167285505,61.4993832370432,9.17971239928185,22.449,10.323,14.92,470.16,,,,250.972,103.363,120.688,6932.987,46.2096175287296,49.0031460459537,5.7007125922167,3805.154,1562.279,2932.295,40.396476233,57.4568891900779,60.0808360475823,4.36736075947127,17.164548599,9.087076115,33.098787764,411.859643952,,,,221.176544913,85.242302158,151.564262087,423.6195,44.3292242623268,48.8149238868158,9.18919721126631,251.2805,88.7906,96.1482,253005.6,60.0,62.1666666666667,3.26666666666667,147723.7,83140.9,59419.2,121155.175,57.8960229702486,61.1980461112507,5.4,69184.075,33907.5,13229.15,8.282601,,,,2.887347,1.308514,11.662295,697.029,70.8612443123497,73.6668840284516,3.80854946303729,236.878,120.88,315.682,39.772,63.2,66.7,5.3,21.986,8.013,11.982,148.875576126,63.1941276299597,64.8973522426806,2.62449014306743,75.550321687,30.677305303,84.797613269,45.670622,59.1240929830727,62.0305236089166,4.6854845916955,28.803733,10.937431,10.77204,412.445,58.8005594662736,62.0003919908463,5.16098757092551,266.035,70.429,107.96,871.194,59.1753446684137,62.2769056933586,4.98027477507709,384.817,191.16,326.392,130.130467421,65.7409096184776,67.7,2.92338956491933,71.402913764,32.915022035,62.126479794,11.55622281,48.6272984727832,59.9530289703033,18.8910063295219,7.558558,2.762869,5.428656,13478.152,62.7666666666667,66.6666666666667,5.83333333333333,9054.348,2767.098,1287.83
2002-Q3,651.89582,,,8.83683890603115,361.21905,127.61936,195.56554,309.875,59.3421070666667,63.3185985666667,6.27991496666667,163.826,66.233,61.41,72.3492803,56.6560820175233,58.972781080721,3.92842091002392,39.1047652,16.6980339,29.8846706,85.057,48.0473744716928,51.9178881922991,7.45506771436902,44.769,17.374,56.575,381.1375,61.9666666666667,67.0333333333333,7.5,192.41,75.08075,136.04,425.7895,62.4284793846479,65.5373989898017,4.74373358277094,192.059,78.98442,187.3976,234.378,47.7949186846092,54.1158483679817,11.6803669793568,143.655,54.532,61.072,46.0,55.7650073625808,61.367372782876,9.12922480829822,22.554,10.269,14.818,471.861,,,,252.864,104.228,121.481,6998.249,46.150909986784,49.0836909256508,5.9750619473772,3905.898,1577.623,2892.862,41.52235661,57.2497916339368,59.9113888116892,4.44255629946789,17.52890067,9.729567498,33.314025514,407.755571602,,,,223.766696753,85.968090532,145.567186454,424.5646,44.495827668897,48.9398423819484,9.08056605161969,251.8945,90.6636,96.0461,258120.9,60.0,62.1666666666667,3.13333333333333,148684.4,83752.2,63022.1,121543.55,57.8830134561987,61.1936750090996,5.43333333333333,69246.375,34177.175,13321.45,8.175167,,,,2.875193,1.418086,11.644348,686.685,70.5844552710456,73.2514717399444,3.64090496142826,241.199,125.948,316.582,40.397,62.8,66.5,5.5,22.202,8.455,12.075,149.106726126,63.2223181048046,65.0897696693085,2.86904005651205,75.725381687,30.393205303,85.546853269,45.46346,59.025845394882,62.2138851667375,5.12432194728133,28.858652,10.472891,10.708122,415.187,58.8106518977705,62.0053059196664,5.15222685302905,267.002,74.238,108.14,875.609,59.1033952764324,62.3150118381338,5.15384089157152,385.133,188.382,317.504,130.450391562,,,,71.558319103,32.867074466,62.391515293,11.813305353,48.8520079986346,59.989973797707,18.5663788362884,7.620574,2.945042,5.872265,13538.072,62.8,66.6,5.73333333333333,9119.949,2772.502,1294.531
2002-Q4,650.98804,,,9.15105122597664,363.70359,126.84691,198.68946,312.152,59.6296209333333,63.5422236666667,6.15740993333333,164.417,70.046,61.969,71.9397831,56.786612187039,59.1239749523494,3.95332480130804,39.3816976,16.4792553,29.7231259,85.375,47.8197287478272,51.9635610656645,7.97449642183068,44.967,17.736,56.599,383.2285,62.1666666666667,67.2333333333333,7.5,194.31575,75.284,134.13,424.3843,62.2834910315163,65.411858627962,4.78256949437655,192.2547,79.34626,190.1554,236.161,48.0126649362842,54.3095832724301,11.5944884065102,145.07,55.258,62.546,46.365,55.7041773281232,61.202176963659,8.98333998609296,22.635,10.189,15.386,471.919,,,,254.241,104.681,121.111,7081.724,46.2798473932109,49.2540524873564,6.03849824318307,3999.062,1603.353,2842.24,41.762166745,57.2189601514699,59.9924891527796,4.62312706220037,17.502515397,9.370977916,32.258282578,418.781204738,,,,225.464056209,87.007699405,148.299609841,426.1917,44.5590959940768,48.8611707882102,8.80469035991947,253.4828,93.5488,97.6993,260953.4,60.0,62.0333333333333,3.1,148591.0,86829.2,63848.2,121875.65,57.8348534301315,61.0865266794217,5.33333333333333,69076.1,33986.675,13781.85,8.162478,,,,2.874287,1.469758,11.496609,694.439,70.0895687205983,72.8323569992316,3.76589251211823,245.274,125.302,317.761,41.308,62.9,66.2,5.1,22.556,8.722,12.411,149.329866126,63.008759048532,64.9952287689024,3.05633160771458,76.093431687,29.242055303,85.904533269,45.124102,58.2867597922817,61.9689514564382,5.94199446273499,28.607491,10.237869,10.905517,418.465,58.9242970573981,62.1218465285539,5.14722219289802,269.49,78.748,104.245,877.966,59.097161552517,62.3407819796679,5.20304738591303,388.172,189.622,324.675,129.835946205,,,,71.37713593,32.547492711,61.462173428,11.894037982,49.1599293141744,60.0979475095028,18.2003190601457,7.688342,2.972242,5.891624,13559.032,62.5333333333333,66.4333333333333,5.86666666666667,9172.361,2771.043,1273.374
2003-Q1,641.24756,,,9.52878905576483,361.74003,126.57049,193.00943,312.462,60.0152583,63.8839725666667,6.05595843333333,165.229,70.519,62.092,72.5409607,56.9775965356763,59.4417416702341,4.145479364027,39.5172654,17.3763187,29.6812375,85.15,47.2890290151112,51.4639915980843,8.11239558637053,44.884,17.655,56.238,385.349,62.4,67.4666666666667,7.46666666666667,195.189,75.961,131.9715,426.6586,62.0922027776572,65.3482717259523,4.98263972756604,191.4173,83.36093,187.0248,238.359,48.2921461521102,54.6463530112669,11.6278699474174,144.532,56.082,62.378,46.0,55.7674214034966,61.2630663126712,8.9705678150785,22.912,10.315,14.259,472.686,52.010387142577,56.4935692645026,7.93573884654977,254.742,105.071,118.633,7136.876,46.4466851710281,49.4955020409143,6.15978572631906,4101.368,1520.786,2904.662,41.462650395,57.2082212638116,60.0222243000028,4.68826850222386,17.740971495,9.258434346,32.001567922,423.316930844,78.3025639431328,81.327053769017,3.71892216146712,230.691895524,88.693208867,155.383294316,424.4596,44.7578916489646,49.0708828960625,8.78930843007909,252.9379,90.7261,95.9206,259233.3,59.6,61.6333333333333,3.33333333333333,147306.2,87853.2,64002.4,121948.45,57.7177525075455,61.0041922696372,5.33333333333333,69361.525,33746.9,13966.075,8.084191,,,,2.900003,1.415231,11.473168,694.605,69.8885898273218,72.6838641759507,3.84579766131069,243.894,128.523,311.708,41.56,62.8,66.1,5.0,22.971,8.685,12.175,149.355766126,62.6676606403521,64.7821799449562,3.26404469006864,75.850181687,29.574215303,86.930663269,45.17151,58.2862100825743,62.1020525916618,6.14447083444686,28.663773,9.989345,11.331059,421.58,58.8738384494519,61.9981311365911,5.03933365387408,271.346,78.105,110.621,887.377,58.9173895048102,62.226216898726,5.31741693264261,388.25,196.894,330.69,128.878251664,,,,71.485773003,32.061246027,59.595647088,12.104579553,49.471695829628,60.0837625661458,17.6621208181411,7.569635,2.780201,6.305969,13634.253,62.4666666666667,66.3666666666667,5.86666666666667,9215.501,2791.343,1274.663
2003-Q2,642.00406,,,9.72453589516122,361.90033,125.90409,192.29945,313.509,59.6856721,63.5302699,6.051594,166.36,69.361,59.345,72.6237257,57.0265159699378,59.6060405914306,4.32762283134047,39.6703914,17.3583994,29.5194886,85.332,47.5409639149395,51.7103357311759,8.06293704591589,44.826,17.701,56.687,384.78075,62.3,67.5,7.66666666666667,196.83675,76.71675,129.31725,422.6906,61.8798742781174,65.551151059148,5.60062900759418,192.3601,77.7784,182.5672,239.601,48.6511433084632,54.9421577354748,11.4502500198488,145.945,57.347,63.051,46.681,55.4750400529055,61.1175440446238,9.23221650987564,23.234,10.37,14.866,471.614,51.7381862633711,56.2962798026295,8.09661589582605,254.269,105.14,117.658,7211.949,46.8798297323426,49.8169706934778,5.89586424113859,4161.952,1583.799,2945.898,41.68058758,57.3694120649379,60.1983605312237,4.69937792544777,17.85677393,9.170984802,32.198530994,409.269258005,78.83329168063,81.4361363003444,3.1961789175691,232.860070108,91.425686789,144.368102492,424.1651,44.8401025339022,49.2232018666303,8.90453925489048,253.5775,90.7575,92.812,258833.7,59.0666666666667,61.3666666666667,3.53333333333333,146485.2,87535.6,64975.2,122788.025,57.7356307842182,61.0508204869472,5.43333333333333,69238.975,34113.1,13998.9,8.301933,,,,2.914495,1.49971,11.73571,691.297,69.4929003480723,72.3987433683023,4.01366499615541,245.244,124.242,322.353,41.631,63.0,66.1,4.8,23.208,9.184,12.039,148.839996126,62.4055415590775,64.7209590229035,3.57753886651559,75.690471687,29.632615303,86.092583269,44.770043,58.0767463941492,62.0075933979853,6.33929941226158,28.514317,10.047224,11.539598,425.428,59.0215279908901,62.0725871665971,4.91530853630801,274.89,73.812,107.391,883.817,58.8861587146158,62.3073709398169,5.49086275603843,389.369,191.306,333.203,128.965511298,65.0525279054498,67.8,4.11555491035784,71.500569434,31.77201016,60.388153439,12.286672097,49.8480454018799,60.2520776231884,17.267507829978,7.630421,2.913167,6.616659,13751.543,62.3333333333333,66.4333333333333,6.13333333333333,9318.994,2845.772,1272.771
