index,LOCATION,TIME,PIB,Actifs,Emplois,Chomage,ID_country,Conso_share,Invest_share,Export_share,Labor_prod
1181,CHE,2012-Q3,0.39012607833240176,0.1790253398097154,0.17406299547504556,4.4688338915351595,5.0,0.5318258674764672,0.23616632528307505,0.697893534649871,-0.00296211209809627
1182,CHE,2012-Q4,0.39303029337537676,0.17774802831181508,0.16790735992797629,4.8666418030169805,5.0,0.5330522387803779,0.23828084959671555,0.6760722513363614,0.007343807228661348
1183,CHE,2013-Q1,0.39872925932701264,0.18119925360190176,0.17129957265573564,4.869092634103049,5.0,0.5348852286539698,0.23620603715630875,0.6964021777551691,0.0011823989903412269
1184,CHE,2013-Q2,0.4095674708984772,0.1838359091821167,0.17458874541380417,4.81442360430127,5.0,0.5332309413250689,0.23657893810871958,0.805894709299074,0.004914542393951393
1185,CHE,2013-Q3,0.4195497647405602,0.18770827592088857,0.18004384727721098,4.6841378894257995,5.0,0.5340696234733956,0.23458773894944696,0.7133132888717972,0.002423341081152941
1186,CHE,2013-Q4,0.4221604505124569,0.19237737323587406,0.18534436625286396,4.63091149733925,5.0,0.5358728171953792,0.23667086206649868,0.6631372022324583,-0.0026443351458826925
1187,CHE,2014-Q1,0.43253078635734865,0.19537353815436925,0.18331628662902139,5.03271495324169,5.0,0.5324716673530672,0.23966411296738246,0.6755870413058368,0.008977929064847956
1188,CHE,2014-Q2,0.4410409466945539,0.2058109706063119,0.1946593938743517,4.95228301387778,5.0,0.53155297259179,0.2374170653412599,0.6198501149190901,-0.003617138298924516
1189,CHE,2014-Q3,0.4523940823301437,0.21017586506325986,0.2005289543705062,4.82980272149571,5.0,0.5301526742760234,0.23683645991909785,0.6193983931148094,0.0029464177849725104
1190,CHE,2014-Q4,0.4644129544455369,0.219301781731098,0.21378756732023438,4.49891746970378,5.0,0.5293803908744413,0.24034654550435267,0.6580140115515878,-0.0027422742807718947
1191,CHE,2015-Q1,0.4596805954367608,0.2229797351380172,0.21791462349306248,4.46238345187633,5.0,0.531038145364904,0.23675627756823783,0.6289414493804099,-0.006631186519037158
1192,CHE,2015-Q2,0.4598344175928512,0.22103854931947725,0.21276693252843693,4.714944821727901,5.0,0.5340572501210651,0.23834653511106674,0.5969106458059013,0.0043409761809094505
1193,CHE,2015-Q3,0.46922487772391736,0.2266120752048631,0.21559649409464574,4.92660089583084,5.0,0.534496649124099,0.23875310391167348,0.6225766124213208,0.0040815231530331175
1194,CHE,2015-Q4,0.47499920465813344,0.2330531899311862,0.21920083070307772,5.142809611813861,5.0,0.5328058617088458,0.23768945823498255,0.6396327173065967,0.0009617935807497702
1195,CHE,2016-Q1,0.48333561625786403,0.24627842639498737,0.23383554764626638,5.02287497490996,5.0,0.5335943911228487,0.24123638209678835,0.6136832674603454,-0.00629616560934565
1196,CHE,2016-Q2,0.4876880229356118,0.24057638074649632,0.2295985047321099,4.913987333988009,5.0,0.534290333441027,0.2423531624845855,0.6598762794234974,0.006369857575514004
