Pays,DEU,DEU,DEU,DEU,DEU,DEU,DEU,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUT,AUT,AUT,AUT,AUT,AUT,AUT,BEL,BEL,BEL,BEL,BEL,BEL,BEL,CAN,CAN,CAN,CAN,CAN,CAN,CAN,DNK,DNK,DNK,DNK,DNK,DNK,DNK,ESP,ESP,ESP,ESP,ESP,ESP,ESP,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FRA,FRA,FRA,FRA,FRA,FRA,FRA,GRC,GRC,GRC,GRC,GRC,GRC,GRC,IRL,IRL,IRL,IRL,IRL,IRL,IRL,ITA,ITA,ITA,ITA,ITA,ITA,ITA,JPN,JPN,JPN,JPN,JPN,JPN,JPN,LUX,LUX,LUX,LUX,LUX,LUX,LUX,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NLD,NLD,NLD,NLD,NLD,NLD,NLD,PRT,PRT,PRT,PRT,PRT,PRT,PRT,GBR,GBR,GBR,GBR,GBR,GBR,GBR,SWE,SWE,SWE,SWE,SWE,SWE,SWE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,TUR,TUR,TUR,TUR,TUR,TUR,TUR,USA,USA,USA,USA,USA,USA,USA,KOR,KOR,KOR,KOR,KOR,KOR,KOR,HUN,HUN,HUN,HUN,HUN,HUN,HUN,SVK,SVK,SVK,SVK,SVK,SVK,SVK,ISL,ISL,ISL,ISL,ISL,ISL,ISL
Variables,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports
2001-Q1,651.38525,,,7.68081477448145,366.8495,140.3722,184.41029,291.89,58.9712630333333,62.981253599999995,6.3668346333333306,154.464,55.136,61.303999999999995,70.73173220000001,56.3016197098907,58.2612589431464,3.36353739827008,38.8329072,17.7369393,28.580856899999997,83.398,48.2187166466303,51.42114757896971,6.22784804135549,44.57,18.675,55.161,367.175,61.3,65.9333333333333,7.0,183.6175,72.90025,135.12025,419.5368,62.6763930699354,65.7410587198311,4.6617223841137,188.1549,79.35316999999999,182.6916,224.72799999999998,46.5067391443987,51.9722224496239,10.5161623798614,137.11,51.583999999999996,60.743,40.266999999999996,55.741938563630505,61.4042039423285,9.221299219213199,19.575,9.863,14.050999999999998,464.18699999999995,,,,245.107,105.038,120.31200000000001,49.15150632,46.227789482159096,51.808807573242206,10.7723345749527,31.923614218,10.517733017000001,11.295859763,38.327929953,57.4446689890376,59.7292931238022,3.8249642935321404,16.373097241,8.793248208,31.635874025,424.6124,43.8444268208548,48.6086933038194,9.80126425778706,253.3421,87.2249,99.8519,122634.65,59.487179487179496,62.4597477506703,4.76666666666667,67820.625,37437.025,12763.525,7.903344000000001,,,,2.701943,1.36235,11.281414999999999,676.8739999999999,70.76974057490459,73.2241713205085,3.3519406247160797,230.821,127.48700000000001,314.133,37.29,61.8,65.4,5.5,20.768,6.755,11.142000000000001,147.78441,62.652036668588295,64.1277419266792,2.30119635239646,74.15709,31.448240000000002,85.24705,44.671944,59.114249376486505,61.548862992116604,3.95557853918768,28.447566,10.559439999999999,10.341194,401.02099999999996,58.773276446398604,61.9592347351712,5.14202330353206,254.26,70.567,109.35700000000001,848.4,59.3974727959713,62.426422171590296,4.8520310314972095,376.608,189.05200000000002,319.51099999999997,129.64613693200002,,,,70.626299458,33.306734911999996,64.721091315,179.373985559049,,,,116.010766007108,32.8751173505667,36.7250410270853,13222.69,64.3333333333333,67.1666666666667,4.23333333333333,8797.28,2847.7009999999996,1376.171,231953.5,58.1333333333333,60.7,4.56666666666667,129928.1,76874.8,55607.1,6578.796,46.43105969324,49.3156409596779,5.84922189046764,3494.73,1440.684,2720.601,11.0038091,48.7874276209083,60.4546603338616,19.2991452578195,7.097283,2.871379,5.330169,396.450334184,,,,229.280770831,102.410820688,144.824189064
2001-Q2,651.08259,,,7.759281490105269,365.72738,137.29758999999999,185.15575,294.306,59.0882271333333,63.4467668666667,6.869637533333339,155.504,55.758,62.121,70.5912859,56.5141203981738,58.6223782804354,3.5963363208776404,38.652977299999996,17.4017627,28.659589699999998,83.413,47.88736228947129,51.213614792049704,6.49485984554013,44.505,18.449,54.208,368.1645,61.2333333333333,65.9666666666667,7.1,183.95175,73.86725,133.28525,421.5849,62.398590857680595,65.2301489260595,4.34087322349761,190.0135,82.81718000000001,179.8122,226.389,46.6216918316957,52.1201146400675,10.5495217083519,138.454,52.193000000000005,60.409,40.402,56.0097169122123,61.590666246119206,9.06135567945502,19.714000000000002,9.601,13.699000000000002,464.749,,,,246.584,104.914,117.552,49.02195579399999,45.87040096560371,51.427972113640394,10.806514275453301,32.426452512,10.723931642,10.79431749,38.555423065,57.4998905101716,59.7721047034404,3.8014625794799306,16.636497037,9.024459665,30.613345552,423.3059,43.778383389476005,48.3961901324516,9.541674107687891,252.5464,88.1922,101.2871,121715.35,59.033484606893204,62.0845243665625,4.9,68373.35,35939.075,12288.45,7.745945,,,,2.7465889999999997,1.4366139999999998,11.300034,675.672,70.79025111507609,73.37949477560099,3.52856566871016,232.69,124.546,303.591,38.455,62.2,65.8,5.4,21.11,7.557,11.235999999999999,148.53171,62.7252420926246,64.1794885360074,2.26590531734596,74.67154000000001,31.75034,84.50476,45.104121,58.9718284018959,61.4410971397923,4.01892032018608,28.396534000000003,11.254729,10.396952,404.11800000000005,58.793155846830594,61.769916394200706,4.819110533310679,256.257,72.633,106.09299999999999,848.444,59.3981800731914,62.388487814920204,4.79304411191975,376.99800000000005,187.59900000000002,314.082,130.3640596,66.1126779478915,67.8,2.4909005373016098,71.197536873,32.924758823000005,62.397617611,170.685040250912,,,,109.636379833235,25.8202221897023,37.69986583114179,13299.983999999999,63.8333333333333,66.7666666666667,4.4,8818.079,2840.427,1330.818,234966.3,59.0333333333333,61.5666666666667,3.93333333333333,134655.2,76841.8,53524.3,6632.557,46.1550633121383,48.9724830507134,5.75306695324711,3559.651,1459.791,2722.739,11.119157047,48.9657187150442,60.65906602439,19.2771634575516,7.06452,3.118428,5.143643,409.591344594,,,,224.570690012,98.552440599,136.687938974
2001-Q3,649.94781,,,7.92563925677853,365.8877,135.11657,184.97826,297.867,59.0483367333333,63.4023625,6.86726566666667,156.033,57.996,61.284,70.6962907,56.4117644127404,58.5347860921124,3.6269401856720496,38.5186469,17.1248593,28.7573271,83.25399999999999,48.1245224896387,51.3720096408642,6.32151082647583,44.301,18.655,53.98,367.91925,61.1,65.8,7.16666666666667,184.455,74.7725,130.52200000000002,425.37,63.19955388957911,66.2320071500165,4.57853142449519,188.9302,82.33614,177.4796,228.49900000000002,46.947354051251004,52.460088801167295,10.508435795468301,140.107,52.23,60.233999999999995,40.741,55.8450185834814,61.450025243473604,9.12124386895591,19.812,9.596,13.624,466.28,,,,247.793,105.369,118.555,49.816903818,45.90604769327471,51.355753482144394,10.6116752639301,33.409603942,10.702227318,9.950771557000001,38.563540603,57.7307502089839,60.1317190787269,3.9928492092492998,16.594863846,8.53117109,31.287018569,422.3195,44.021720675674494,48.657876141065906,9.528067875282028,251.3568,87.2634,98.2442,120394.425,58.704974271012,61.8782324019901,5.13333333333333,68338.7,35522.5,12018.35,7.863055,,,,2.765902,1.5324,11.388516000000001,683.9889999999999,70.6702495234746,73.2661041407792,3.5430498833632003,233.56799999999998,126.846,322.643,38.376,62.2,65.7,5.4,21.371,7.492999999999999,11.39,148.78984,62.8268785308904,64.21417568922121,2.16042196826581,74.96245,31.410490000000003,84.70836,45.170127,59.080243982820996,61.5511056587392,4.01432541215024,28.294696999999996,11.286923,10.280288,407.236,58.76300789606971,61.8731100984587,5.02658133305387,259.855,72.618,102.719,851.692,59.4914340975783,62.5313197053694,4.86138086020606,377.99300000000005,189.292,317.001,130.155940622,,,,71.471612838,32.364538578,60.961293784,172.82165130029998,,,,111.96698227006901,24.953392781707397,36.960764911936394,13244.784,63.4666666666667,66.7,4.83333333333333,8848.3,2804.8190000000004,1265.968,238138.8,59.2333333333333,61.7333333333333,3.76666666666667,136571.9,79654.2,53453.1,6691.539,46.233613931417,48.9905745449439,5.62753272264157,3601.055,1471.584,2737.213,11.163565595,48.8916829478978,60.6097369642955,19.3336163516114,7.211989,2.86427,5.169245,398.067266026,,,,222.020062724,95.311115429,140.230436408
2001-Q4,649.26693,,,8.15614178596228,365.64725,133.78373,186.93063,301.437,59.0287958666667,63.457906099999995,6.9794116,157.285,60.286,59.538999999999994,71.0684968,56.65426089863811,58.8762207579733,3.7739512331627596,39.024173700000006,17.1220958,28.7383369,83.171,47.572079683380394,51.369133849328605,7.39170369717612,44.138000000000005,17.881,53.825,370.15925,61.0333333333333,66.0333333333334,7.63333333333333,186.73825,72.75575,130.9935,424.5311,63.335840454721406,66.55637393006529,4.8388054895056305,187.2104,84.50878,179.7376,230.08,47.150364114693396,52.7526697085804,10.6199470563965,140.885,52.657,59.168,40.628,56.085169085188205,61.7016571596791,9.10265353158316,19.92,9.372,14.413,466.167,,,,248.32,104.818,116.01899999999999,49.948868119,45.57616566333961,51.1971451091473,10.9790876694869,33.257770172,10.838257185,10.949214180999999,39.47753465,57.623224845858495,60.05872346105411,4.05519544013446,16.990623991,8.757738446,31.847975809,421.8939,44.1098501601062,48.59050413325371,9.22125434397607,251.93599999999998,87.3955,96.7225,119980.0,58.5738747553816,61.8731224868307,5.36666666666667,68226.75,34521.875,11788.0,8.039415,,,,2.7938099999999997,1.259735,11.397668,689.934,70.81860600306099,73.4808197773668,3.62300499963369,236.577,119.569,325.18,38.949,62.6,66.3,5.6,21.513,8.047,11.099,149.26971,62.9692443965023,64.43519160634379,2.27507232196582,75.50873,31.96905,83.85452,45.802075,59.2237563025134,61.7225880649112,4.0484883099358,28.59592,11.384835,10.598375,408.833,58.80573027039971,61.9448713848948,5.067636826606781,262.569,70.717,102.934,859.058,59.5067529541201,62.565566485881604,4.888972806554491,376.216,195.59799999999998,320.881,129.982687623,,,,71.478797939,31.92942778,62.793485335,169.913242174995,,,,111.638192897981,23.526028250900602,35.3905609650178,13280.858999999999,63.0333333333333,66.7,5.5,8980.61,2775.367,1225.899,242336.2,59.4666666666667,61.8666666666667,3.63333333333333,140089.0,79434.9,52433.9,6741.316,45.9873870806407,48.756820216445,5.68009382792004,3662.284,1493.769,2735.679,11.402525258,48.7436848056454,60.4095516399578,19.3112951803404,7.296939,2.781471,5.12565,423.202847301,,,,219.545095009,93.634966393,151.611965844
2002-Q1,645.84366,,,8.292400832953401,360.93854,130.42134,186.44221000000002,303.715,59.1263923333333,63.3228548333333,6.6268704,159.234,61.823,61.118,71.6120292,56.4571511674616,58.8849905810551,4.1230191083271,38.71676110000001,17.1756776,29.615639399999996,83.88600000000001,47.763942861592795,51.5530074109886,7.3498419193838,44.333,17.878,55.303999999999995,375.65325,61.1666666666667,66.3666666666666,7.93333333333333,189.5725,72.94025,133.239,424.3886,62.5720935043584,65.4296398437195,4.3673575862353,191.2519,83.03005999999999,186.8554,231.05900000000003,47.4328007853433,53.3952474856964,11.166624336651699,142.032,53.675,60.183,40.891,55.910523994447296,61.485263825809795,9.06679012902335,19.905,9.286,13.901,467.856,,,,249.785,103.883,117.928,50.356974181000005,45.836724899643706,51.38731647325089,10.8014816778699,34.009654604,10.52378021,9.834545376,40.033839333,57.52535825994579,60.1431048075449,4.3525297803892,17.099678556,9.087965666,34.486845723,421.9758,44.411989685793706,48.7781289124441,8.95101826166305,252.1648,90.4999,96.3261,120179.375,58.3302774721917,61.593936956375295,5.26666666666667,68618.05,34409.125,12325.6,8.141888,,,,2.860629,1.479309,11.773489999999999,682.842,70.8354609101998,73.66248935628,3.83781280104033,237.81599999999997,123.551,313.062,39.423,63.1,66.7,5.3,21.410999999999998,8.307,11.509,148.358896126,62.967125071497,64.5624619460274,2.4709975834936095,75.454171687,31.148535303000003,84.187943269,45.883515,59.1974290680708,61.79669768589461,4.20616103312756,28.923952000000003,11.328822,10.608797000000001,410.434,58.69450122497021,61.829428383359996,5.07028326212625,264.457,70.584,105.311,857.821,59.3617421440309,62.4521046259093,4.94837203708322,383.602,181.84799999999998,323.824,129.897404279,,,,71.493038736,32.840048896999996,60.388332326000004,176.331855168279,,,,112.196185722083,29.7841331351311,37.7726971595821,13397.002,62.8333333333333,66.6333333333334,5.7,9008.096,2766.594,1252.8210000000001,248502.4,59.9333333333333,61.9666666666667,3.5,144833.9,82364.8,56278.5,6893.172,46.1782967765626,48.9232290109322,5.61069309991007,3736.325,1573.254,2877.648,11.440718856,48.699944408059,60.1431325850858,19.0265915411671,7.424195,2.923624,5.109893,398.020491682,,,,218.519438581,83.40635057,148.317104912
2002-Q2,648.56716,,,8.53354674344854,358.57421,128.43724,192.1931,308.796,59.089767066666695,63.133530933333304,6.4049761,161.709,65.223,61.661,72.0856108,56.573573113842,58.810486361762706,3.80359589982074,38.92851339999999,16.9185715,29.9398456,84.604,47.7896528355089,51.5370914999936,7.27134294042408,44.528999999999996,17.63,56.184,377.86725,61.5666666666667,66.7333333333333,7.7,192.003,73.92375,133.02575,424.3465,62.772111474579496,65.697673048117,4.45306726677338,189.6502,80.10916999999999,186.6371,232.942,47.6806762318346,53.7999949799102,11.3741994778264,142.922,53.665,60.176,41.353,55.8539167285505,61.4993832370432,9.17971239928185,20.277,9.394,14.593,470.13300000000004,,,,250.97299999999998,103.363,120.68799999999999,51.484117751999996,46.3670286725908,51.72391043440471,10.3566836243121,34.310737712,10.509209225,10.136471183,40.291543912,57.456889190077895,60.080836047582295,4.36736075947127,17.137411057,9.083299289,33.076574068,423.6195,44.3292242623268,48.8149238868158,9.18919721126631,251.2805,88.7906,96.1482,121154.025,57.8960229702486,61.198046111250704,5.4,69184.075,33906.575,13229.15,8.282601,,,,2.887347,1.308514,11.662295,697.029,70.85982483483849,73.6641646742,3.80692545929819,236.878,120.88,315.682,39.772,63.2,66.7,5.3,21.986,8.013,11.982000000000001,148.875576126,63.19412762995971,64.8973522426806,2.62449014306743,75.550321687,30.677305303,84.797613269,45.670621999999995,59.116401112697105,62.0319576425016,4.7000878911596295,28.803733,10.937431,10.772039999999999,412.445,58.800559466273604,62.0003919908463,5.16098757092551,266.035,70.429,107.96,871.2239999999999,59.17534466841371,62.2769056933586,4.980274775077089,384.80300000000005,191.207,326.597,130.12927113700002,65.7409096184776,67.7,2.9233895649193298,71.40146628,32.909068119000004,62.126133205,183.943070600503,,,,115.92699416651101,30.8035703558042,38.4391438552405,13478.152,62.7666666666667,66.6666666666667,5.83333333333333,9054.348,2767.098,1287.83,253005.6,60.0,62.1666666666667,3.26666666666667,147723.7,83140.9,59419.2,6932.987,46.2096175287296,49.0031460459537,5.7007125922167,3805.154,1562.279,2932.295,11.55622281,48.6272984727832,59.9530289703033,18.8910063295219,7.558558,2.762869,5.428656,411.859643952,,,,221.176544913,85.242302158,151.564262087
2002-Q3,651.8958200000001,,,8.83683890603115,361.21905,127.61936000000001,195.56554,309.875,59.3421070666667,63.3185985666667,6.27991496666667,163.826,66.233,61.41,72.34928029999999,56.656082017523296,58.972781080721,3.92842091002392,39.1047652,16.698033900000002,29.8846706,85.057,48.0473744716928,51.9178881922991,7.45506771436902,44.769,17.374000000000002,56.575,381.1375,62.0,67.0333333333333,7.5,192.41,75.08075,136.04,425.7895,62.42847938464789,65.5373989898017,4.743733582770941,192.05900000000003,78.98442,187.3976,234.378,47.798407488222,54.1228443084632,11.6853371271403,143.655,54.532,61.071999999999996,41.138999999999996,55.765007362580796,61.367372782876,9.12922480829822,20.373,9.341000000000001,14.484000000000002,471.87300000000005,,,,252.863,104.228,121.48100000000001,51.781204231000004,46.59609249749371,51.927175855563604,10.2664611934575,34.396516334,10.455776651,10.425142431,41.649907135999996,57.249791633936795,59.91138881168921,4.442556299467889,17.527511657,9.692368529,33.298615495,424.5646,44.495827668897,48.939842381948395,9.080566051619689,251.8945,90.6636,96.0461,121542.375,57.883013456198704,61.1936750090996,5.43333333333333,69246.375,34176.25,13321.45,8.175167,,,,2.875193,1.418086,11.644347999999999,686.685,70.5828251915557,73.25308444568971,3.6452516291156805,241.199,125.948,316.582,40.397,62.8,66.5,5.5,22.201999999999998,8.455,12.075,149.106726126,63.2223181048046,65.0897696693085,2.86904005651205,75.725381687,30.393205303000002,85.546853269,45.46346,59.04176951237571,62.214062273634006,5.098996344758469,28.858652000000003,10.472891,10.708122,415.18699999999995,58.8106518977705,62.0053059196664,5.15222685302905,267.002,74.238,108.14,876.2660000000001,59.1033952764324,62.31501183813379,5.1538408915715195,385.24699999999996,188.452,317.827,130.44998659700002,,,,71.5607271,32.871653989,62.391421552,186.456593857066,,,,119.825845035796,31.5537957064366,40.6552944167874,13538.072,62.8,66.6,5.73333333333333,9119.949,2772.502,1294.531,258120.9,60.0,62.1666666666667,3.13333333333333,148684.4,83752.2,63022.1,6998.249,46.150909986784,49.0836909256508,5.9750619473772,3905.898,1577.623,2892.862,11.813305353,48.8520079986346,59.989973797707,18.5663788362884,7.620574,2.945042,5.872265,407.755571602,,,,223.766696753,85.968090532,145.567186454
2002-Q4,650.9880400000001,,,9.15105122597664,363.70358999999996,126.84691000000001,198.68946,312.152,59.6296209333333,63.5422236666667,6.15740993333333,164.417,70.046,61.968999999999994,71.93978309999999,56.786612187039005,59.12397495234939,3.95332480130804,39.3816976,16.479255300000002,29.723125899999996,85.375,47.819728747827206,51.9635610656645,7.974496421830679,44.967,17.736,56.599,383.2285,62.133333333333304,67.2,7.5333333333333306,194.31575,75.28399999999999,134.13,424.3843,62.28349103151629,65.411858627962,4.78256949437655,192.2547,79.34626,190.1554,236.16099999999997,48.0135964514149,54.2921558403,11.5643950616981,145.07,55.258,62.54600000000001,41.42100000000001,55.70417732812321,61.202176963659,8.983339986092961,20.444000000000003,9.276,15.030999999999999,471.936,,,,254.24200000000002,104.681,121.11,52.180447913,46.8644165316745,52.067456095001404,9.99288222154258,35.230035025,11.180687103,9.504824586,41.92728041,57.2189601514699,59.9924891527796,4.6231270622003695,17.52882403,9.371295228,32.295434590999996,426.1917,44.5590959940768,48.8611707882102,8.804690359919471,253.4828,93.5488,97.6993,121874.8,57.8348534301315,61.0865266794217,5.33333333333333,69076.1,33985.75,13781.85,8.162478,,,,2.874287,1.469758,11.496609,694.439,70.0944535484709,72.8341978944171,3.7616180656206,245.274,125.302,317.76099999999997,41.308,62.9,66.2,5.1,22.555999999999997,8.722000000000001,12.411,149.329866126,63.008759048532,64.9952287689024,3.05633160771458,76.09343168699999,29.242055303,85.904533269,45.124102,58.25721069568001,61.9547694110958,5.9681583041345405,28.607490999999996,10.237869,10.905517,418.465,58.9242970573981,62.121846528553895,5.1472221928980195,269.49,78.748,104.245,877.821,59.097161552517,62.3407819796679,5.20304738591303,388.022,189.699,324.92900000000003,129.83521513600002,,,,71.377857151,32.543036433000005,61.460750835,190.434897544054,,,,118.776487570543,34.1445791798557,41.8584958015055,13559.032,62.5333333333333,66.4333333333333,5.86666666666667,9172.360999999999,2771.0429999999997,1273.374,260953.4,60.0,62.0333333333333,3.1,148591.0,86829.2,63848.2,7081.724,46.2798473932109,49.2540524873564,6.03849824318307,3999.062,1603.353,2842.24,11.894037982,49.1599293141744,60.0979475095028,18.2003190601457,7.688342,2.972242,5.891624,418.781204738,,,,225.464056209,87.007699405,148.299609841
2003-Q1,641.2475599999999,,,9.52878905576483,361.74003,126.57048999999999,193.00943,312.462,60.0152583,63.8839725666667,6.0559584333333305,165.229,70.51899999999999,62.092,72.54096070000001,56.9775965356763,59.4417416702341,4.1454793640270005,39.5172654,17.3763187,29.6812375,85.15,47.2890290151112,51.4639915980843,8.11239558637053,44.88399999999999,17.655,56.238,385.349,62.4,67.4,7.4,195.18900000000002,75.961,131.9715,426.6586,62.09220277765721,65.3482717259523,4.98263972756604,191.4173,83.36093000000001,187.0248,238.359,48.287833610230294,54.653710720122604,11.647657635712,144.532,56.082,62.378,41.192,55.7674214034966,61.26306631267121,8.9705678150785,20.698,9.463,13.948,472.71,52.010387142577,56.493569264502604,7.93573884654977,254.74099999999999,105.071,118.633,53.266820096000004,47.0668185868936,52.220304177325794,9.86873912670524,35.419821468,11.949087949,9.616377086,41.466760262,57.208221263811595,60.0222243000028,4.688268502223861,17.754259019000003,9.277248838,32.032194327,424.4596,44.7578916489646,49.0708828960625,8.789308430079089,252.9379,90.7261,95.9206,121947.375,57.7177525075455,61.0041922696372,5.33333333333333,69361.5,33745.975,13966.075,8.084191,,,,2.900003,1.415231,11.473168,694.605,69.8916005192139,72.6813840623879,3.83837426758318,243.894,128.523,311.70799999999997,41.56,62.8,66.1,5.0,22.971,8.685,12.175,149.355766126,62.6676606403521,64.78217994495621,3.26404469006864,75.850181687,29.574215303000003,86.930663269,45.17151,58.3122578065392,62.1098711737506,6.11434751907261,28.663773,9.989345,11.331059,421.58,58.873838449451895,61.9981311365911,5.03933365387408,271.346,78.105,110.62100000000001,888.039,58.9173895048102,62.226216898725994,5.31741693264261,388.399,196.84099999999998,331.105,128.87788142899998,,,,71.484101085,32.0606888,59.58970193,190.594102450251,,,,123.520882331641,33.6165216354833,40.659921081479,13634.253,62.4666666666667,66.3666666666667,5.86666666666667,9215.501,2791.343,1274.663,259233.3,59.6,61.6333333333333,3.33333333333333,147306.2,87853.2,64002.4,7136.876,46.4466851710281,49.4955020409143,6.15978572631906,4101.368,1520.786,2904.662,12.104579553,49.471695829628,60.0837625661458,17.6621208181411,7.569635,2.780201,6.305969,423.316930844,78.3025639431328,81.327053769017,3.71892216146712,230.691895524,88.693208867,155.383294316
2003-Q2,642.00406,,,9.724535895161221,361.90033,125.90409,192.29945,313.509,59.685672100000005,63.5302699,6.051594000000001,166.36,69.361,59.345,72.6237257,57.026515969937805,59.6060405914306,4.32762283134047,39.6703914,17.358399399999996,29.5194886,85.33200000000001,47.540963914939496,51.7103357311759,8.06293704591589,44.826,17.701,56.687,384.78075,62.3,67.5,7.66666666666667,196.83675,76.71675,129.31725,422.6906,61.8798742781174,65.551151059148,5.60062900759418,192.3601,77.7784,182.5672,239.601,48.63890137791861,54.951283868526296,11.4872338664741,145.945,57.347,63.051,41.768,55.475040052905506,61.11754404462379,9.232216509875641,20.986,9.441,14.540999999999999,471.653,51.738186263371105,56.2962798026295,8.09661589582605,254.27200000000002,105.14,117.65899999999999,54.210267975,47.0919237287076,52.1685201079776,9.73114891655454,35.878758163,11.831197452,9.820479306000001,41.618901519,57.3694120649379,60.198360531223706,4.69937792544777,17.851481784,9.184758558,32.141370195,424.1651,44.840102533902204,49.2232018666303,8.90453925489048,253.5775,90.7575,92.81200000000001,122786.8,57.73563078421821,61.0508204869472,5.43333333333333,69238.95,34112.2,13998.9,8.301933,,,,2.914495,1.49971,11.735710000000001,691.297,69.4944336376728,72.39502025455171,4.00661068493387,245.24400000000003,124.242,322.353,41.631,63.0,66.1,4.8,23.208000000000002,9.184,12.039000000000001,148.83999612600002,62.4055415590775,64.7209590229035,3.57753886651559,75.690471687,29.632615303,86.092583269,44.770043,58.0562553970555,62.0131494451021,6.38073389829934,28.514317,10.047224,11.539598,425.42800000000005,59.0215279908901,62.0725871665971,4.91530853630801,274.89,73.812,107.391,883.007,58.886158714615796,62.30737093981689,5.49086275603843,389.06800000000004,191.165,333.404,128.964800489,65.05252790544981,67.8,4.11555491035784,71.49971545300001,31.772248416999997,60.391052751000004,191.235121843521,,,,124.284865651478,34.9593656155451,39.7391070255713,13751.543,62.3333333333333,66.4333333333333,6.13333333333333,9318.994,2845.772,1272.771,258833.7,59.0666666666667,61.3666666666667,3.53333333333333,146485.2,87535.6,64975.2,7211.949,46.8798297323426,49.8169706934778,5.89586424113859,4161.952,1583.799,2945.898,12.286672097,49.8480454018799,60.2520776231884,17.267507829978,7.630421,2.913167,6.616659,409.269258005,78.83329168063,81.4361363003444,3.1961789175691,232.860070108,91.425686789,144.368102492
2003-Q3,646.9216299999999,,,9.777946390286301,363.34295,126.28272,198.29882,318.795,59.64559770000001,63.3896886333333,5.906565166666669,168.533,71.766,60.059,72.8022309,56.8995002152353,59.4167769213585,4.2366429762001605,39.8818805,17.413026100000003,30.4493165,85.681,47.4446172391301,51.6549787021534,8.150930595287981,44.913000000000004,17.698,57.091,386.2185,62.366666666666696,67.6,7.76666666666667,198.55875,79.1295,130.8955,424.1424,62.1001668399848,65.6646175287098,5.428266885384001,194.266,80.6399,185.2142,241.18099999999998,48.999636573952294,55.347688151251496,11.4694069243716,147.43200000000002,58.306999999999995,63.216,42.406000000000006,55.296593047541,60.745475568953296,8.97002199814394,21.336,9.721,14.432,474.89099999999996,51.728324109222,56.2382158963674,8.01926539678281,256.633,106.738,118.79,54.55033906600001,47.197429501673405,52.274903079493896,9.713023417947301,36.300917193000004,12.494489999,9.939755868999999,42.450120416,57.347707974712705,60.292101452789794,4.88354760761251,17.903178667,9.949988775,33.334326432,423.92699999999996,44.9887639648508,49.276946011894296,8.70220740954287,254.5563,89.3709,95.0065,123158.3,57.641190961345394,60.767618426400496,5.16666666666667,69217.825,33679.125,14498.925,8.336184,,,,2.976159,1.4297600000000001,11.916288,701.01,69.45026167320779,72.4807731952835,4.18112471553071,248.88099999999997,127.24,308.616,42.223,63.5,66.5,4.5,23.525,9.371,12.378,148.972036126,62.329770124682,64.8023579162556,3.81558306067952,75.435381687,29.785795303,86.39520326899999,45.167319,58.066147633747704,61.904955742034396,6.20113214244676,28.821502000000002,9.969267,11.078325,430.274,59.008457585326795,62.118662043078096,5.0068761229829,277.05,74.785,107.56299999999999,895.62,58.597052819629404,62.174260558503796,5.75351874994699,393.673,191.111,340.52099999999996,130.248405276,,,,71.78629462800001,32.504594245,61.033987851999996,196.68764135709,,,,125.617546955122,38.814232926516794,46.0405814014206,13985.073,62.0666666666667,66.1333333333334,6.13333333333333,9455.687,2931.913,1308.173,263836.1,59.1333333333333,61.5333333333333,3.7,146932.1,87663.6,69583.3,7299.569,46.9860111390274,49.8614524738506,5.76686235991868,4217.726,1601.502,3122.087,12.337516852,49.7687937018115,60.3422508584578,17.522477213268,7.644534,2.758734,6.876731,411.636414878,79.314557436228,81.938936265651,3.20284708226448,237.230613746,95.446908784,149.128330094
