Pays,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Korea,Korea,Korea,Korea,Korea,Korea,Korea,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Norway,Norway,Norway,Norway,Norway,Norway,Norway,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,United-States,United-States,United-States,United-States,United-States,United-States,United-States
Variables,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports
1999-Q4,626.55141,36133.7821863847,39369.1757697257,8.21808818722824,357.19165,136.99847,158.99398,285.796,8759.840927,9382.22396566666,6.63341693333333,149.061,60.319,56.264,68.3795362,3690.97576385203,3830.63973630455,3.64596991799729,37.5093664,16.8350049,24.7832046,81.0,4016.78095557373,4358.59442651343,7.84228669821722,43.14,17.308,50.559,351.08925,14558.4666666667,15648.3,6.96666666666667,176.06075,68.71825,129.928,410.1632,2672.93777641748,2843.12198944303,5.98582170084404,187.7191,77.76613,161.7987,211.67,14977.298121142,17648.1073743106,15.1336865564198,131.607,48.437,53.988,42.35,2306.2278174194,2565.47886142111,10.1053666003744,20.945,9.798,12.793,446.262,,,,236.804,98.682,104.928,6241.233,3805.91561136585,4080.18361867009,6.72195256236136,3382.295,1371.169,2187.485,35.073887003,1649.29890229516,1739.61654812069,5.1918134443535,14.706112766,8.061170447,23.882386414,383.84485903,,,,224.208692553,93.07409615,133.026743883,405.809,20779.7851207645,23365.9513968452,11.0680974729317,246.798,81.0906,89.463,216680.1,20909.5333333333,22081.3666666667,5.3,123256.5,70935.6,50464.9,117959.875,64610.0,67736.6666666667,4.63333333333333,66198.175,35995.75,12030.725,7.305499,,,,2.536981,1.410698,9.664164,662.271,,,,222.699,139.478,304.645,36.665,1786.0,1908.0,6.4,20.612,8.036,10.542,142.05647,7623.309926,7890.1265924,3.38165254099986,71.70706,31.68247,76.85319,43.144352,4955.82678815634,5175.83007278147,4.2505894036605,27.489293,10.940598,9.674407,388.806,27188.7678761431,28889.4993003092,5.88702284690646,242.844,67.516,98.287,814.574,,,,364.248,175.596,288.216,125.716791483,,,,68.680033213,32.444861167,57.670708836,10.579895474,2104.96394447261,2561.62247157133,17.8269254024229,6.52157,2.798326,4.63844,12877.593,134275.0,139991.0,4.06666666666667,8391.791,2721.23,1318.222
2000-Q1,635.49778,36107.5123904833,39264.2477027842,8.03971932990089,359.70623,139.82695,166.30649,286.832,8788.06678233333,9414.145631,6.65070823333333,149.463,61.038,57.161,69.1462989,3709.81098532404,3861.45072506738,3.92701475533372,37.8664634,17.0778411,25.8799363,81.576,4053.91392013176,4370.7689058676,7.24941063139886,43.509,17.845,52.69,356.70575,14674.1333333333,15751.3,6.86666666666667,177.94675,69.33675,134.35625,414.1627,2702.09070715599,2845.43657981706,5.03774618200381,188.2359,84.06234,161.7537,215.056,15199.8642336707,17767.8891643561,14.4531795923011,133.356,48.477,55.67,43.422,2302.99144366178,2572.12905223896,10.4636121715161,21.391,10.069,13.54,450.64,,,,238.462,100.622,108.977,6293.408,3805.94176967817,4072.71034672616,6.55014853345594,3390.08,1395.888,2319.632,35.346566702,1669.72449332928,1754.42070315191,4.82758836979466,15.470021026,8.29065439,24.709143754,383.383720481,,,,226.345790985,98.869977988,126.908720437,410.5755,20806.0987324418,23405.2780309214,11.1050990082057,247.8376,84.2515,93.8591,220786.3,20843.7333333333,21898.0666666667,4.8,125902.0,75905.1,51663.6,119974.225,64313.3333333333,67566.6666666667,4.83333333333333,66581.925,36230.375,12677.05,7.67505,,,,2.654664,1.298785,10.158495,672.061,2245.37826949815,2324.942958649,3.4222211282591,225.714,128.637,301.016,37.623,1784.0,1908.0,6.5,20.493,7.885,10.818,142.94107,7759.76136715762,7999.84870186224,3.00114844232909,72.73751,30.73644,79.37019,44.104516,4996.62025537113,5218.47654891468,4.25136132095276,28.322564,11.156078,10.003288,391.937,27218.0134918717,28908.1373799361,5.84653333368124,246.031,69.857,99.261,821.018,,,,368.856,179.215,297.542,126.688831456,,,,68.812326617,32.756977881,59.730907357,10.692119592,2102.61633150061,2575.47337479843,18.3600051130341,6.596106,2.480001,4.45283,12924.179,136619.333333333,142385.666666667,4.03333333333333,8520.71,2788.58,1337.203
2000-Q2,640.71796,36162.284697658,39238.6653510724,7.84017658574683,363.43315,139.4786,172.41209,289.48,8884.67289366666,9482.24394433333,6.30208253333333,150.674,63.163,58.396,69.5732723,3706.0485214516,3836.76139977361,3.40685449790328,38.3692707,17.4315761,26.8969256,82.163,4127.04523444177,4434.63633974033,6.93610663273846,43.777,18.024,53.776,360.9455,14735.3,15792.9333333333,6.66666666666667,179.4865,69.81075,136.37575,418.8776,2712.81194818948,2845.77789122505,4.6723935640083,188.6704,84.21122,169.6541,217.749,15412.5150505087,17929.0812946488,14.0362252966706,133.159,49.773,58.036,43.8,2338.03688405266,2593.14169726538,9.83767348624791,21.244,10.276,13.67,454.985,,,,240.602,101.87,113.082,6356.779,3813.66718095002,4085.03836120702,6.64305096456471,3404.474,1423.518,2425.568,36.399402853,1686.4413908263,1765.39197524742,4.47212774998946,15.894858611,8.326317609,26.693491954,386.357792766,,,,231.000206245,102.653134574,133.165636514,413.5786,20989.865441468,23517.9438441802,10.7495724093152,250.1721,85.251,94.3372,223728.3,21088.5666666667,22044.0,4.33333333333333,127794.7,77163.5,54194.1,120532.15,64396.6666666667,67576.6666666667,4.7,66475.8,36024.05,13083.125,7.601273,,,,2.625297,1.262347,10.566786,662.355,2260.43137509307,2336.78238066193,3.26735626734869,229.506,126.719,297.957,37.209,1784.0,1904.0,6.3,20.806,7.256,10.819,144.53744,7847.61711003605,8084.04960359289,2.92467890661823,72.96175,31.37084,81.69971,43.871429,5019.35753802245,5228.64279762053,4.00266890852284,27.913493,10.784809,9.896506,394.312,27330.8328810384,28983.5747284818,5.70233955930623,247.494,73.561,102.582,840.064,,,,374.33,184.956,311.183,127.236876917,3878.8,3985.0,2.66499372647428,69.265608515,33.164658401,63.331955978,10.79809263,2094.08856767957,2580.1786853831,18.8393974594576,6.792728,2.45634,4.654595,13160.842,136946.666666667,142576.666666667,3.93333333333333,8603.007,2832.313,1375.203
2000-Q3,640.56668,36264.2827232956,39297.0007350035,7.71742869680762,362.31108,140.76599,175.53588,290.041,8988.568123,9561.23962633334,5.98949116666667,152.145,59.744,61.648,69.9113301,3708.99445671575,3841.18554072872,3.44141366282176,38.2128063,17.4975756,27.6311347,82.544,4116.38831421088,4427.84671074822,7.03408263391993,44.112,18.247,54.627,364.61625,14777.6333333333,15872.7666666667,6.9,181.78675,70.649,137.4185,420.0347,2714.62767690876,2838.72943699404,4.37173611785621,188.2109,82.25839,180.1694,220.099,15612.2536120859,18109.6767048343,13.7905448752805,134.204,50.656,58.11,44.507,2349.13187846325,2597.34245614213,9.55632851154918,21.229,10.461,14.395,457.804,,,,242.065,103.735,115.827,6413.362,3835.90503708306,4094.80437653046,6.32263023189334,3433.198,1425.867,2537.096,37.283306509,1699.01267384101,1771.87268528052,4.11203423613748,15.845577438,8.202075789,27.964226738,399.736587067,,,,231.410532092,101.370098551,140.739203007,416.2253,21163.0819861114,23647.9600696222,10.5077904233393,251.1675,86.0658,98.6147,229891.1,21359.3666666667,22313.2666666667,4.26666666666667,128507.2,77894.5,57461.7,120564.475,64423.3333333333,67580.0,4.66666666666667,66600.325,36419.15,13299.8,7.718142,,,,2.63682,1.368398,10.86283,668.784,2258.33604403841,2336.98024528801,3.36520607772225,229.5,121.613,305.168,37.337,1806.0,1921.0,6.0,20.901,7.568,10.672,145.73011,7906.20322559634,8145.33046639553,2.93575861391678,73.55769,31.14359,83.99987,44.514086,5060.94026833352,5277.44410128929,4.10243725561915,28.230195,11.03609,10.204351,395.469,27474.0585414305,29040.0170292566,5.39241587306395,249.787,67.875,103.376,847.286,,,,376.074,187.71,323.962,128.223077483,,,,69.799539899,33.042094041,62.762352974,10.864268357,2098.67112482553,2588.52424697653,18.9240306604491,6.848004,2.683871,4.68739,13178.419,136695.333333333,142436.666666667,4.0,8687.485,2840.417,1408.783
2000-Q4,638.52398,36407.920188563,39402.9895451399,7.60112212588784,360.26728,139.418,184.80076,288.954,8936.22378366667,9523.99395566667,6.17155963333333,153.091,54.177,59.873,71.0242303,3727.2460365086,3856.90233443029,3.36166920184248,38.5887159,17.9343331,28.7294954,83.351,4073.35253121559,4371.34804364386,6.81701638609087,44.49,18.365,55.228,365.2405,14875.5666666667,15980.3333333333,6.9,182.19375,70.96775,137.59975,424.1418,2723.26966774577,2849.25609196384,4.42173045004301,187.4728,80.02697,184.7611,222.367,15798.9671037347,18242.1528361608,13.3930778585686,135.072,51.383,59.616,45.022,2351.5397938223,2594.28679435352,9.35698401038636,21.339,10.648,14.438,461.46,,,,242.686,104.406,119.642,6530.533,3860.98601228876,4113.74691553636,6.14429882142238,3468.443,1466.32,2748.024,37.541030815,1713.72144200341,1783.61463632015,3.91862641702346,16.036814612,8.024781784,29.310593813,395.041726541,,,,232.352721192,102.683274781,136.306775104,422.193,21359.8538399789,23727.2180552761,9.97742006577474,253.3095,85.6842,100.4031,229145.2,21389.5666666667,22322.4666666667,4.2,129402.7,75066.9,55638.3,121734.4,64700.0,67913.3333333333,4.73333333333333,67419.4,36872.425,13242.125,7.780442,,,,2.687993,1.340515,11.133922,669.046,2255.85431137037,2332.09441540105,3.26916884355955,228.122,123.952,308.093,37.607,1822.0,1934.0,5.8,20.75,7.357,11.119,147.624207217,7967.41829721,8207.27122814934,2.92244430909872,74.029270181,31.666398692,88.46149644,44.812064,5087.6819382729,5286.4365521755,3.7597086797687,28.265221,11.08049,10.577502,396.403,27439.8950856593,28993.5708623256,5.35869066988614,254.099,70.875,106.867,845.02,,,,374.894,190.277,327.61,129.601591107,,,,70.057188587,33.81988058,64.707888261,10.926313421,2111.22397599429,2603.02369284194,18.8934014776757,6.989762,2.677651,5.030514,13260.506,137341.333333333,142944.0,3.9,8762.205,2854.881,1396.844
2001-Q1,651.38525,36357.8535672539,39382.771282522,7.68081477448145,366.8495,140.3722,184.41029,291.89,8957.42910766666,9566.54487733334,6.36683463333333,154.464,55.136,61.304,70.7317322,3725.40771108761,3855.07458653698,3.36353739827008,38.8329072,17.7369393,28.5808569,83.398,4070.33922127511,4340.66952315461,6.22784804135549,44.57,18.675,55.161,367.175,14889.0,16010.7,7.0,183.6175,72.90025,135.12025,419.5368,2721.64982268328,2854.72938125512,4.6617223841137,188.1549,79.35317,182.6916,224.728,15949.3726360044,17827.0136229176,10.5325604536446,137.11,51.584,60.743,45.158,2355.68115346545,2594.97121373654,9.2212992192132,21.669,10.802,14.369,464.171,,,,245.108,105.037,120.312,6578.796,3885.09275516892,4126.4584671293,5.84922189046764,3494.73,1440.684,2720.601,38.148382261,1728.08551662865,1796.81297119855,3.82496429353214,16.34172113,8.86818684,31.638044903,396.450334184,,,,229.280770831,102.410820688,144.824189064,424.6124,21433.2245403739,23762.2227894966,9.80126425778706,253.3421,87.2249,99.8519,231953.5,21118.5333333333,22128.8,4.56666666666667,129928.1,76874.8,55607.1,122635.75,64573.3333333333,67800.0,4.76666666666667,67820.65,37438.05,12763.525,7.903344,,,,2.701943,1.36235,11.281415,676.874,2259.93544444341,2338.04701575588,3.34088967356425,230.821,127.487,314.133,37.29,1824.0,1930.0,5.5,20.768,6.755,11.142,147.78441,8023.29568236064,8212.27628467223,2.30119635239646,74.15709,31.44824,85.24705,44.671944,5111.14629369649,5321.93943046238,3.96083306697037,28.447566,10.55944,10.341194,401.021,27537.3944635828,29030.1305410493,5.14202330353206,254.26,70.567,109.357,849.134,4308.04583696004,4527.73283934852,4.85203103149721,376.764,189.335,319.539,129.6464098,,,,70.630448736,33.303762714,64.726113141,11.0038091,2114.03765012781,2619.59759519481,19.2991452578195,7.097283,2.871379,5.330169,13222.69,137724.333333333,143808.333333333,4.23333333333333,8797.28,2847.701,1376.171
2001-Q2,651.08259,36405.9045364622,39468.3661668972,7.75928149010527,365.72738,137.29759,185.15575,294.306,9009.168337,9673.71916,6.86963753333334,155.504,55.758,62.121,70.5912859,3739.54175188142,3879.04526567414,3.59633632087764,38.6529773,17.4017627,28.6595897,83.413,4045.9492429987,4326.98056632528,6.49485984554013,44.505,18.449,54.208,368.1645,14930.3333333333,16076.3,7.1,183.95175,73.86725,133.28525,421.5849,2711.56952731614,2834.61664212286,4.34087322349761,190.0135,82.81718,179.8122,226.389,16047.4564867343,17944.5973238526,10.57221180771,138.454,52.193,60.409,45.216,2371.0390573968,2607.29536393708,9.06135567945502,21.825,10.534,14.007,464.738,,,,246.584,104.914,117.551,6632.557,3864.79773011371,4100.71458579613,5.75306695324711,3559.651,1459.791,2722.739,38.666424004,1739.01027556473,1807.73047303501,3.80146257947993,16.70337453,9.039877407,30.615530889,409.591344594,,,,224.570690012,98.552440599,136.687938974,423.3059,21423.6340597349,23683.4297433705,9.54167410768789,252.5464,88.1922,101.2871,234966.3,21627.8666666667,22514.2666666667,3.93333333333333,134655.2,76841.8,53524.3,121716.475,64173.3333333333,67490.0,4.9,68373.35,35940.05,12288.45,7.745945,,,,2.746589,1.436614,11.300034,675.672,2265.02564114517,2347.81685153677,3.5263061655516,232.69,124.546,303.591,38.455,1841.0,1946.0,5.4,21.11,7.557,11.236,148.53171,8057.03013138359,8243.82745606336,2.26590531734596,74.67154,31.75034,84.50476,45.104121,5116.51537209006,5329.62929019581,3.99866306832603,28.396534,11.254729,10.396952,404.118,27602.8888223954,29000.452692823,4.81911053331068,256.257,72.633,106.093,848.083,4317.30670155845,4534.6547017359,4.79304411191975,376.952,187.678,313.717,130.364543579,3938.2,4038.7,2.49090053730161,71.198763943,32.924240705,62.396894593,11.119157047,2124.24782267603,2631.53267856115,19.2771634575516,7.06452,3.118428,5.143643,13299.984,137088.0,143414.666666667,4.4,8818.079,2840.427,1330.818
2001-Q3,649.94781,36319.1990784406,39445.5077236194,7.92563925677853,365.8877,135.11657,184.97826,297.867,9032.750261,9698.79336566667,6.86726566666667,156.033,57.996,61.284,70.6962907,3726.72472108804,3866.97768885613,3.62694018567205,38.5186469,17.1248593,28.7573271,83.254,4076.05570276664,4351.1116999511,6.32151082647583,44.301,18.655,53.98,367.91925,14955.8666666667,16109.2666666667,7.16666666666667,184.455,74.7725,130.522,425.37,2760.0485411858,2892.4817259565,4.57853142449519,188.9302,82.33614,177.4796,228.499,16223.6721876722,18124.1511234738,10.4858921273292,140.107,52.23,60.234,45.543,2362.90956109254,2600.06811458258,9.12124386895591,21.938,10.534,13.936,466.304,,,,247.793,105.37,118.555,6691.539,3872.09670513974,4102.99403719068,5.62753272264157,3601.055,1471.584,2737.213,38.726647955,1754.00641919859,1826.95393494332,3.9928492092493,16.584912557,8.477015255,31.298662005,398.067266026,,,,222.020062724,95.311115429,140.230436408,422.3195,21572.3603775484,23844.2574077122,9.52806787528203,251.3568,87.2634,98.2442,238138.8,21785.2333333333,22631.3333333333,3.76666666666667,136571.9,79654.2,53453.1,120395.55,63886.6666666667,67340.0,5.13333333333333,68338.7,35523.475,12018.35,7.863055,,,,2.765902,1.5324,11.388516,683.989,2264.99675263552,2348.39003871125,3.55108328263488,233.568,126.846,322.643,38.376,1845.0,1950.0,5.4,21.371,7.493,11.39,148.78984,8078.22128388259,8256.59865505801,2.16042196826581,74.96245,31.41049,84.70836,45.170127,5127.88012305344,5343.91908338793,4.04270642880928,28.294697,11.286923,10.280288,407.236,27649.2475749204,29112.6169437799,5.02658133305387,259.855,72.618,102.719,851.219,4320.47728956134,4541.24447950306,4.86138086020606,377.954,189.259,316.606,130.156446644,,,,71.468991959,32.361863769,60.96130929,11.163565595,2125.94156933834,2635.47400191505,19.3336163516114,7.211989,2.86427,5.169245,13244.784,136719.333333333,143642.333333333,4.83333333333333,8848.3,2804.819,1265.968
2001-Q4,649.26693,36302.0428178433,39525.8251599613,8.15614178596228,365.64725,133.78373,186.93063,301.437,9062.798867,9742.793691,6.9794116,157.285,60.286,59.539,71.0684968,3752.62581594294,3899.80245893274,3.77395123316276,39.0241737,17.1220958,28.7383369,83.171,4030.25583295956,4351.93821056901,7.39170369717612,44.138,17.881,53.825,370.15925,14977.6,16211.8666666667,7.63333333333333,186.73825,72.75575,130.9935,424.5311,2756.03210881477,2896.17225066551,4.83880548950563,187.2104,84.50878,179.7376,230.08,16364.4986895892,18305.637929756,10.6040513180449,140.885,52.657,59.168,45.446,2378.57022804521,2616.7653077438,9.10265353158316,22.053,10.315,14.751,466.17,,,,248.319,104.819,116.019,6741.316,3851.11280957763,4083.03290988389,5.68009382792004,3662.284,1493.769,2735.679,39.239314797,1760.39778860803,1834.80262082312,4.05519544013446,16.948589892,8.74931693,31.804492505,423.202847301,,,,219.545095009,93.634966393,151.611965844,421.8939,21628.4810223428,23825.4900594207,9.22125434397607,251.936,87.3955,96.7225,242336.2,21909.7666666667,22739.1,3.63333333333333,140089.0,79434.9,52433.9,119980.95,63853.3333333333,67450.0,5.36666666666667,68226.75,34522.8,11788.0,8.039415,,,,2.79381,1.259735,11.397668,689.934,2271.1421617759,2356.6460939961,3.62820418551729,236.577,119.569,325.18,38.949,1868.0,1978.0,5.6,21.513,8.047,11.099,149.26971,8116.05290237318,8304.99760420641,2.27507232196582,75.50873,31.96905,83.85452,45.802075,5157.25821116,5374.11219595388,4.03515923908591,28.59592,11.384835,10.598375,408.833,27714.2691391014,29193.6998223477,5.06763682660678,262.569,70.717,102.934,859.073,4326.57017192017,4548.96797941252,4.88897280655449,376.37,195.316,320.62,129.983466071,,,,71.476967145,31.93459952,62.79402577,11.402525258,2120.17295785782,2627.59572432899,19.3112951803404,7.296939,2.781471,5.12565,13280.859,136225.666666667,144210.333333333,5.5,8980.61,2775.367,1225.899
2002-Q1,645.84366,36173.2528616626,39444.1171617333,8.2924008329534,360.93854,130.42134,186.44221,303.715,9114.95191066666,9761.85670466667,6.6268704,159.234,61.823,61.118,71.6120292,3693.31594342575,3852.14042940991,4.1230191083271,38.7167611,17.1756776,29.6156394,83.886,4053.68701472908,4375.26184380809,7.3498419193838,44.333,17.878,55.304,375.65325,15057.1,16357.3333333333,7.96666666666667,189.5725,72.94025,133.239,424.3886,2723.10851815206,2847.46761087103,4.3673575862353,191.2519,83.03006,186.8554,231.059,16568.1826359621,18650.9509158183,11.1670889557154,142.032,53.675,60.183,45.833,2372.00346310475,2608.51174886528,9.06679012902335,22.035,10.158,14.212,467.857,,,,249.786,103.883,117.928,6893.172,3867.07261006162,4096.9393007143,5.61069309991007,3736.325,1573.254,2877.648,40.130914397,1765.72860191738,1846.07977384367,4.3525297803892,17.087466119,9.072464098,34.499367525,398.020491682,,,,218.519438581,83.40635057,148.317104912,421.9758,21787.3771363575,23929.2924757485,8.95101826166305,252.1648,90.4999,96.3261,248502.4,22045.1333333333,22846.4666666667,3.5,144833.9,82364.8,56278.5,120180.45,63626.6666666667,67186.6666666667,5.26666666666667,68618.075,34410.075,12325.6,8.141888,,,,2.860629,1.479309,11.77349,682.842,2277.4512818402,2368.30565151474,3.83626030771987,237.816,123.551,313.062,39.423,1893.0,1999.0,5.3,21.411,8.307,11.509,148.358896126,8128.97771094884,8334.93372180032,2.47099758349361,75.454171687,31.148535303,84.187943269,45.883515,5152.84141298256,5379.90817794165,4.22064387437118,28.923952,11.328822,10.608797,410.434,27707.3665088859,29187.2423736324,5.07028326212625,264.457,70.584,105.311,858.209,4328.07596705813,4553.39488635237,4.94837203708322,383.685,182.235,323.586,129.897023745,,,,71.495530104,32.832289952,60.391545196,11.440718856,2116.54560807528,2613.87738068521,19.0265915411671,7.424195,2.923624,5.109893,13397.002,136105.333333333,144339.0,5.7,9008.096,2766.594,1252.821
2002-Q2,648.56716,36134.6383676234,39505.8921397886,8.53354674344854,358.57421,128.43724,192.1931,308.796,9138.534905,9763.92834566667,6.4049761,161.709,65.223,61.661,72.0856108,3707.14709473452,3853.72730863608,3.80359589982074,38.9285134,16.9185715,29.9398456,84.604,4060.30571894753,4378.69569958171,7.27134294042408,44.529,17.63,56.184,377.86725,15222.2,16492.1333333333,7.7,192.003,73.92375,133.02575,424.3465,2732.78030738066,2860.14446430296,4.45306726677338,189.6502,80.10917,186.6371,232.942,16735.8668179497,18878.1662991726,11.3480273839773,142.922,53.665,60.176,46.258,2374.34968609828,2614.3384356333,9.17971239928185,22.449,10.323,14.92,470.16,,,,250.972,103.363,120.688,6932.987,3870.92023244492,4104.93052371191,5.7007125922167,3805.154,1562.279,2932.295,40.396476233,1774.74516923112,1855.79440589044,4.36736075947127,17.164548599,9.087076115,33.098787764,411.859643952,,,,221.176544913,85.242302158,151.564262087,423.6195,21777.0252850744,23980.6549620946,9.18919721126631,251.2805,88.7906,96.1482,253005.6,22227.5666666667,22979.8666666667,3.26666666666667,147723.7,83140.9,59419.2,121155.175,63180.0,66783.3333333334,5.4,69184.075,33907.5,13229.15,8.282601,,,,2.887347,1.308514,11.662295,697.029,2282.8090158053,2373.19325476654,3.80854946303729,236.878,120.88,315.682,39.772,1905.0,2010.0,5.3,21.986,8.013,11.982,148.875576126,8183.61277644686,8404.17964277722,2.62449014306743,75.550321687,30.677305303,84.797613269,45.670622,5159.76550455453,5413.4099957927,4.6854845916955,28.803733,10.937431,10.77204,412.445,27797.2677874386,29309.950700116,5.16098757092551,266.035,70.429,107.96,871.194,4324.19606002212,4550.84041738307,4.98027477507709,384.817,191.16,326.392,130.130467421,3964.9,4084.3,2.92338956491933,71.402913764,32.915022035,62.126479794,11.55622281,2115.61258695857,2608.35758307356,18.8910063295219,7.558558,2.762869,5.428656,13478.152,136360.0,144823.666666667,5.83333333333333,9054.348,2767.098,1287.83
2002-Q3,651.89582,36004.9709689044,39495.088297554,8.83683890603115,361.21905,127.61936,195.56554,309.875,9205.71513566667,9822.591493,6.27991496666667,163.826,66.233,61.41,72.3492803,3713.39143553689,3865.2341001485,3.92842091002392,39.1047652,16.6980339,29.8846706,85.057,4089.21923203382,4418.63117843432,7.45506771436902,44.769,17.374,56.575,381.1375,15385.4333333333,16637.7333333333,7.5,192.41,75.08075,136.04,425.7895,2727.92442860065,2863.77424940439,4.74373358277094,192.059,78.98442,187.3976,234.378,16848.487140166,19076.7177850795,11.6803669793568,143.655,54.532,61.072,46.0,2372.18327453824,2610.50185775775,9.12922480829822,22.554,10.269,14.818,471.861,,,,252.864,104.228,121.481,6998.249,3866.73430827211,4112.45610830185,5.9750619473772,3905.898,1577.623,2892.862,41.52235661,1779.81402396259,1862.55926805698,4.44255629946789,17.52890067,9.729567498,33.314025514,407.755571602,,,,223.766696753,85.968090532,145.567186454,424.5646,21863.6710020757,24047.302158182,9.08056605161969,251.8945,90.6636,96.0461,258120.9,22318.7,23045.8333333333,3.13333333333333,148684.4,83752.2,63022.1,121543.55,63233.3333333333,66850.0,5.43333333333333,69246.375,34177.175,13321.45,8.175167,,,,2.875193,1.418086,11.644348,686.685,2276.77147785793,2362.79873419998,3.64090496142826,241.199,125.948,316.582,40.397,1903.0,2015.0,5.5,22.202,8.455,12.075,149.106726126,8185.35190091899,8427.12962548845,2.86904005651205,75.725381687,30.393205303,85.546853269,45.46346,5156.03704573999,5434.51931155104,5.12432194728133,28.858652,10.472891,10.708122,415.187,27854.4362133778,29367.5173271766,5.15222685302905,267.002,74.238,108.14,875.609,4317.67005641558,4552.28772256302,5.15384089157152,385.133,188.382,317.504,130.450391562,,,,71.558319103,32.867074466,62.391515293,11.813305353,2123.49934307195,2607.64449956478,18.5663788362884,7.620574,2.945042,5.872265,13538.072,136806.666666667,145121.333333333,5.73333333333333,9119.949,2772.502,1294.531
