Pays,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,France,France,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Greece,Greece,Greece,Greece,Greece,Greece,Greece,Greece,Greece,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,Norway,Norway,Norway,Norway,Norway,Norway,Norway,Norway,Norway,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Turkey,Turkey,Turkey,Turkey,Turkey,Turkey,Turkey,Turkey,Turkey,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United-States,United-States,United-States,United-States,United-States,United-States,United-States,United-States,United-States
1998-10-01,62.9559919,7.374678100000001,141.765,58.3130656333333,51.827,57.408,274.719,0.2356,0.3389,,4.09490679167187,36.4755969,,22.4957557,16.3043451,65.7677406,0.2022,0.3517,,,42.263000000000005,,45.755,16.958,77.036,0.1524,0.4177,65.3333333333334,8.03333333333333,168.0875,60.0666666666667,117.68575,64.17399999999999,332.03475,0.1454,0.5462,,5.079634815082191,190.4769,,141.9207,76.15283000000001,396.3638,0.2062,0.325,,10.9636589509254,18.526,,10.392000000000001,8.818,35.26,0.1984,0.3682,,,227.608,,97.139,91.406,429.10699999999997,0.2617,0.2894,,8.87921373571753,350.16857999999996,,143.93419,130.54251000000002,607.5624,0.2505,0.314,52.360424825163896,11.438583248439999,30.157584784,46.3711340423007,7.669285611,9.459557893,44.722187095,0.223,0.315,,6.403842339884889,13.381392647,,19.646778342,7.4301640860000004,31.034559985999998,0.2253,0.3165,48.003742549697705,11.9045925308338,240.0277,42.2890925996057,84.3418,77.4875,392.6353,0.1576,0.3794,63.1445059330236,4.4,65243.2,60.3600807077448,11151.95,36705.375,118479.425,0.2035,0.2795,,,2.464596,,8.458594999999999,1.085317,6.667535000000001,0.2286,0.3351,,4.11070915872953,68.28336999999999,,69.87775,28.12452,134.42117,0.2216,0.3001,64.8,7.9,20.115,59.6,9.655,6.5760000000000005,35.075,0.2137,0.3832,,,210.875,,277.94,148.141,633.0930000000001,0.2073,0.3807,60.5860305382166,4.80766426421639,26.343327000000002,57.6732575989235,9.045713000000001,10.530194999999999,41.706478000000004,0.2626,0.2687,,,126.87899999999999,,48.763000000000005,44.159,202.111,0.1681,0.3449,,,346.524,,272.728,169.37099999999998,779.791,0.2834,0.2721,,,67.117421334,,53.640082061,31.643401908,120.97045043799999,0.1828,0.3828,,,,,32.908663343839194,32.373456919229604,175.817141056499,0.2069,0.3432,,,230.863,,91.463,67.602,373.82599999999996,0.2626,0.3065,67.1666666666667,4.43333333333333,7983.316,64.2,1239.885,2537.311,12287.0,0.2407,0.3177
1999-01-01,62.6789598333333,7.08222736666667,144.401,58.2398986666667,50.99,56.224,276.845,0.2435,0.3198,58.9967832744437,3.90774589964283,36.767113,56.6913388951155,22.910816,16.0814092,66.2919456,0.1961,0.3572,52.3122729638777,9.010446019116669,42.352,47.598703847094605,45.698,17.028,77.84100000000001,0.1518,0.4208,65.4333333333333,7.9,170.53925,60.3,122.0025,64.88525,338.05725,0.1454,0.5462,65.962463349781,5.29740693233124,188.2717,62.4681632435532,150.4357,77.36010999999999,399.955,0.2075,0.3259,,10.3721176653957,18.649,,11.106,8.844,36.813,0.1985,0.371,,,227.92700000000002,,96.984,93.459,431.48900000000003,0.2556,0.3016,,8.65037910093826,353.86537999999996,,144.26246,134.57506,614.59838,0.2497,0.3257,52.6540376124367,11.660634693675402,30.42213628,46.51424263498,8.201883173999999,9.687777534,45.063118336,0.2247,0.3139,,5.92741675978089,13.987441964,,20.224873261,7.37690525,32.446525065,0.2262,0.316,48.0196659353348,11.639089895592802,241.0837,42.430613849557794,83.7614,78.3023,395.2685,0.1596,0.38299999999999995,63.0472650070322,4.6,65495.275,60.1234031998016,11176.95,36125.625,116849.075,0.1979,0.2913,,,2.483231,,8.615936999999999,1.42707,6.843614,0.2304,0.3307,,3.83024559982895,69.4368,,71.49773,29.65708,136.66163999999998,0.2198,0.2985,65.1,7.5,20.164,60.3,9.942,6.699,35.394,0.21100000000000002,0.3902,,,218.412,,282.04400000000004,119.815,637.672,0.2079,0.3785,60.538836967680204,4.556530688668481,26.940286999999998,57.780366282684895,9.112786,10.371927000000001,42.260839000000004,0.2604,0.2706,51.5225719761359,16.3727447622246,124.97399999999999,43.0869127715497,51.141000000000005,44.153999999999996,204.12900000000002,0.207,0.3461,,,347.778,,271.13,172.424,788.805,0.2781,0.2818,,,67.285442949,,53.351915383000005,31.515760984,121.211766124,0.1763,0.3872,,,113.599803400911,,30.6302074325046,30.7522298515738,172.85318014505,0.2036,0.3452,,,234.06799999999998,,91.13799999999999,67.208,376.026,0.2594,0.3083,67.1333333333334,4.3,8060.776,64.2666666666667,1238.297,2581.66,12403.293,0.2425,0.3144
1999-04-01,62.5786234333333,6.88601906666667,145.377,58.2694645333333,51.56100000000001,56.879,277.742,0.2435,0.3198,58.775235680217,3.7884977756117704,36.9721732,56.5485371838614,23.1981243,16.423409799999998,67.07373129999999,0.1961,0.3572,52.2416399773999,9.073826074657632,42.608999999999995,47.5013244273019,47.201,17.303,78.906,0.1518,0.4208,65.6,7.9,172.25900000000001,60.4666666666667,122.189,66.54375,340.88525,0.1454,0.5462,65.9429069565261,5.33987270243963,186.0692,62.4216396687594,151.0333,75.31083000000001,402.0203,0.2075,0.3259,,10.2971725413245,18.795,,11.499,8.854,37.052,0.1985,0.371,,,229.953,,98.988,95.152,435.163,0.2556,0.3016,,8.57180761054429,355.26802999999995,,151.92995,135.48383,614.5984,0.2497,0.3257,52.2582143209414,12.0384333873912,30.673203581,45.967144000474704,8.688646862999999,9.781864255,45.48364965,0.2247,0.3139,58.517701466610205,5.81192599596752,13.87704166,55.1166959628296,21.477127265,7.6838956860000005,32.786854423,0.2262,0.316,48.11376607150871,11.5587630222887,243.4153,42.5524098702046,83.8702,78.9804,396.6582,0.1596,0.38299999999999995,63.0178301701331,4.73333333333333,65564.4,60.0309837335399,11277.725,36467.2,117294.25,0.1979,0.2913,,,2.533243,,8.942843,1.398932,7.028554,0.2304,0.3307,,3.7800984628213,70.51572,,73.4761,29.775609999999997,138.18255,0.2198,0.2985,65.1,7.3,20.417,60.4,9.638,6.827000000000001,35.634,0.21100000000000002,0.3902,,,215.408,,291.002,127.958,637.962,0.2079,0.3785,60.68058921763121,4.84711971207921,26.9542,57.73932841625749,9.224722,10.433989,42.481485,0.2604,0.2706,51.7030260250183,15.828205222214699,127.365,43.5193649596834,51.526,46.43899999999999,206.55,0.207,0.3461,,,349.629,,276.781,170.699,793.68,0.2781,0.2818,67.9,3.1449064553343,67.72014597,65.7261015333821,55.029621881000004,31.234209096,122.040327439,0.1763,0.3872,,,118.095762823878,,29.018465053064602,29.8566681721451,171.878779689482,0.2036,0.3452,61.91652779741779,6.1933968015479195,237.713,58.081791545183,92.816,66.64399999999999,376.68199999999996,0.2594,0.3083,67.1,4.26666666666667,8178.302,64.2333333333333,1250.066,2636.841,12498.694,0.2425,0.3144
1999-07-01,62.7943840666667,6.87414026666667,147.04399999999998,58.477651233333305,53.64,59.692,281.01099999999997,0.2435,0.3198,58.729268260010606,3.5754178750686902,37.1943314,56.6294515047451,23.8974847,16.7981866,67.9835063,0.1961,0.3572,52.121562225885896,8.3166920003488,42.93600000000001,47.7867724297889,49.031000000000006,17.41,80.05199999999999,0.1518,0.4208,65.5666666666667,7.5,174.3815,60.7,126.45075,67.07975,346.219,0.1454,0.5462,66.2706700691956,5.72443068825078,187.6315,62.47705149444511,155.0789,75.16546,404.505,0.2075,0.3259,,10.0987606600069,19.007,,12.077,8.94,37.382,0.1985,0.371,,,234.30900000000003,,102.824,96.979,440.273,0.2556,0.3016,,8.417815660986559,354.38635,,155.44421,137.6952,621.7097,0.2497,0.3257,52.0920125918309,12.065010384713302,30.856864418,45.8071058630203,8.705459389,9.837023472,45.65776004,0.2247,0.3139,58.946748712502,5.545224461464731,14.731549165,55.6780191836582,22.717684054,8.33488475,34.3737362,0.2262,0.316,48.1523093976438,11.440401887088301,245.7649,42.6434916846392,85.8917,80.1008,400.0525,0.1596,0.38299999999999995,62.9639573078882,4.7,66016.85,59.9882454837912,11762.25,36082.6,117917.7,0.1979,0.2913,,,2.618616,,9.523902,1.269716,7.261607000000001,0.2304,0.3307,,3.56018938779988,71.26039,,74.15115,30.799409999999998,140.08563999999998,0.2198,0.2985,65.0,7.0,20.561,60.5,10.22,7.1129999999999995,36.161,0.21100000000000002,0.3902,,,219.514,,297.134,130.575,651.071,0.2079,0.3785,60.64915197870629,4.4122621770491,27.338731,57.973152385248795,9.473756,10.593067999999999,42.897973,0.2604,0.2706,52.0301655777663,15.5164242638799,129.085,43.9569443415209,52.902,47.24100000000001,209.296,0.207,0.3461,,,354.001,,286.497,177.96,800.064,0.2781,0.2818,,,68.123960986,,56.684722003999994,31.747780949000003,122.737230904,0.1763,0.3872,,,114.078997442656,,28.219293048058,29.2695820178097,168.979841158212,0.2036,0.3452,62.08022582568001,6.03360968722126,240.481,58.334547306413,96.054,68.648,383.148,0.2594,0.3083,67.0333333333333,4.23333333333333,8270.609,64.2,1286.473,2696.032,12662.385,0.2425,0.3144
1999-10-01,62.9279092333333,6.63341693333333,149.061,58.7534763333333,56.263999999999996,60.318999999999996,285.796,0.2435,0.3198,58.640685602920705,3.6459699179972898,37.5093664,56.5026638461308,24.7832046,16.8350049,68.3795362,0.1961,0.3572,51.8605315005074,7.842286698217221,43.14,47.7934799370184,50.559,17.308,81.0,0.1518,0.4208,65.4666666666667,6.9666666666666694,176.06075,60.9333333333333,129.928,68.71825,351.08925,0.1454,0.5462,65.789087416742,5.98582170084404,187.7191,61.85106994536329,161.7987,77.76613,410.1632,0.2075,0.3259,,10.105366600374401,18.924,,12.507,8.917,38.091,0.1985,0.371,,,236.805,,104.928,98.682,446.3,0.2556,0.3016,,8.21808818722824,357.19165,,158.99398,136.99847,626.5514099999999,0.2497,0.3257,52.3003676995183,12.619226076756801,31.355334144,45.7004660605411,9.697769328,10.183108104,46.387793158,0.2247,0.3139,59.17601397907661,5.1918134443535005,14.737640606,56.1037057294784,23.855585963000003,8.070818212999999,35.278902916999996,0.2262,0.316,48.0375279727919,11.068097472931699,246.798,42.7206875531765,89.463,81.0906,405.809,0.1596,0.38299999999999995,62.78892219885671,4.63333333333333,66198.2,59.89061920652579,12030.725,35994.775,117958.875,0.1979,0.2913,,,2.536981,,9.664164,1.410698,7.305499,0.2304,0.3307,,3.3816525409998595,71.70706,,76.85319,31.682470000000002,142.05647,0.2198,0.2985,65.2,6.4,20.612,61.0,10.542,8.036,36.665,0.21100000000000002,0.3902,,,222.699,,304.645,139.47799999999998,662.2710000000001,0.2079,0.3785,60.71840629489571,4.24506617425258,27.489293,58.1408697677258,9.674407,10.940598,43.144352000000005,0.2604,0.2706,52.3949782423159,15.100562537727999,131.607,44.483041786205995,53.988,48.437,211.67,0.207,0.3461,,,364.394,,288.345,175.877,814.9069999999999,0.2781,0.2818,,,68.685368192,,57.664322747,32.440647813000005,125.71530078299999,0.1763,0.3872,,,115.25228022216999,,29.8695459313899,30.572368846899,174.027979225808,0.2036,0.3452,62.1235611249626,5.8870228469064605,242.84400000000002,58.46633288822411,98.287,67.516,388.806,0.2594,0.3083,67.0666666666667,4.06666666666667,8391.791,64.3666666666666,1318.2220000000002,2721.23,12877.593,0.2425,0.3144
2000-01-01,62.887302299999995,6.65070823333333,149.463,58.704979666666695,57.161,61.038000000000004,286.832,0.23399999999999999,0.33899999999999997,58.7255902031006,3.9270147553337202,37.866463399999994,56.419427610668,25.8799363,17.0778411,69.1462989,0.2018,0.35100000000000003,51.9048976433731,7.24941063139886,43.50899999999999,48.1420984753977,52.69,17.845,81.57600000000001,0.1507,0.4264,65.7333333333333,6.86666666666667,177.94675,61.2333333333333,134.35625,69.33675,356.70575,0.1454,0.5462,65.7430571517865,5.03774618200381,188.2359,62.4310888001898,161.7537,84.06234,414.1627,0.2064,0.3246,61.156596815027896,10.4636121715161,19.312,54.757407707005605,13.238,9.2,38.879,0.192,0.387,,,238.46200000000002,,108.977,100.62,450.64599999999996,0.254,0.3064,,8.039719329900889,359.70623,,166.30649,139.82695,635.49778,0.2458,0.3294,52.0815801070739,11.791649717578302,31.406785965999998,45.9403026134678,10.593849793,10.182059047000001,46.563910241,0.2245,0.3174,59.353470264361604,4.82758836979466,15.43891829,56.4881290368097,24.678096055999998,8.246975349,35.231210751999996,0.2226,0.3176,48.0764153129365,11.1050990082057,247.8376,42.7374817928388,93.8591,84.2515,410.5755,0.1514,0.3951,62.5386096117819,4.83333333333333,66581.95,59.5273355547328,12677.05,36229.4,119973.2,0.1965,0.2968,,,2.654664,,10.158495,1.298785,7.67505,0.2227,0.3458,62.897915981533096,3.0011484423290895,72.73751,61.0102561557959,79.37019000000001,30.73644,142.94107,0.2221,0.3061,65.1,6.5,20.493000000000002,60.9,10.818,7.885,37.623000000000005,0.207,0.4006,73.13920288988159,3.43974362872068,225.71400000000003,70.62340181837979,301.01599999999996,128.637,672.061,0.2125,0.3686,61.0026081641602,4.2471977403198995,28.322564,58.41170676867579,10.003288000000001,11.156077999999999,44.104516,0.2623,0.2709,52.5785625788295,14.4419862021404,133.356,44.985173825911204,55.67,48.477,215.05599999999998,0.2269,0.3168,,,368.70599999999996,,297.584,179.042,820.502,0.2646,0.3153,,,68.80759288,,59.723492359,32.760480466,126.688558754,0.179,0.3833,,,117.76912210927601,,33.0517940904432,35.0680149320987,176.76866125630798,0.2077,0.3407,62.0666125208774,5.84653333368124,246.03099999999998,58.437867330757506,99.26100000000001,69.857,391.93699999999995,0.2725,0.2992,67.3,4.0333333333333306,8520.71,64.6,1337.203,2788.58,12924.178999999998,0.2414,0.3186
2000-04-01,63.1331455333333,6.30208253333333,150.674,59.1544437333333,58.396,63.163000000000004,289.48,0.23399999999999999,0.33899999999999997,58.373821138708,3.4068544979032795,38.36927070000001,56.385109987646,26.8969256,17.431576100000004,69.5732723,0.2018,0.35100000000000003,52.6023214637313,6.93610663273846,43.777,48.953768355711006,53.776,18.024,82.163,0.1507,0.4264,65.6666666666667,6.66666666666667,179.4865,61.3,136.37575,69.81075,360.9455,0.1454,0.5462,65.6406185589529,4.6723935640083,188.6704,62.573630522029106,169.6541,84.21122,418.8776,0.2064,0.3246,61.4768921477622,9.83767348624791,19.192,55.428996228772604,13.368,9.368,39.025999999999996,0.192,0.387,,,240.6,,113.08200000000001,101.87,454.958,0.254,0.3064,,7.840176585746829,363.43315,,172.41208999999998,139.4786,640.71796,0.2458,0.3294,52.16076308773871,11.4939014454808,31.528485552,46.165456385223294,10.873099701,10.221203355,46.993226736000004,0.2245,0.3174,59.5587800390372,4.47212774998946,15.783823922,56.8952353093562,26.747589915,8.319454132999999,36.294615336,0.2226,0.3176,48.227039473309,10.7495724093152,250.1721,43.0428389442566,94.3372,85.251,413.5786,0.1514,0.3951,62.472666809928896,4.7,66475.8,59.5328341191334,13083.125,36023.075,120531.075,0.1965,0.2968,,,2.625297,,10.566786,1.2623469999999999,7.601273,0.2227,0.3458,63.5332489098867,2.92467890661823,72.96175,61.67510538033001,81.69971,31.37084,144.53744,0.2221,0.3061,64.9,6.3,20.805999999999997,60.8,10.819,7.256,37.209,0.207,0.4006,73.3132687829396,3.2695610420141,229.50599999999997,70.9162467081856,297.957,126.719,662.355,0.2125,0.3686,60.834053799225394,4.02226165267081,27.913493,58.387148981494,9.896506,10.784809,43.871429,0.2623,0.2709,52.8299908528396,14.0556965120631,133.159,45.4043676712138,58.036,49.773,217.74900000000002,0.2269,0.3168,,,374.506,,311.632,184.94,841.0310000000001,0.2646,0.3153,67.4,2.66499372647428,69.263911944,65.5701124165328,63.333942666999995,33.165419523000004,127.23661121,0.179,0.3833,,,121.070689047117,,35.6389156844008,36.8390812482955,183.65091991431498,0.2077,0.3407,62.1517140284502,5.702339559306231,247.49400000000003,58.607612252619,102.58200000000001,73.561,394.31199999999995,0.2725,0.2992,67.1666666666666,3.93333333333333,8603.007,64.5333333333334,1375.203,2832.313,13160.841999999999,0.2414,0.3186
2000-07-01,63.4557841,5.98949116666667,152.145,59.6550951,61.648,59.744,290.041,0.23399999999999999,0.33899999999999997,58.3530221593091,3.4414136628217595,38.2128063,56.34485328204929,27.6311347,17.4975756,69.9113301,0.2018,0.35100000000000003,52.4492237783317,7.03408263391993,44.111999999999995,48.7599020369143,54.626999999999995,18.247,82.544,0.1507,0.4264,65.7666666666667,6.9,181.78675,61.2333333333333,137.4185,70.649,364.61625,0.1454,0.5462,65.2182197809055,4.3717361178562095,188.2109,62.3670513113208,180.1694,82.25839,420.0347,0.2064,0.3246,61.6146111347682,9.556328511549179,19.182000000000002,55.7265164836162,14.074000000000002,9.529,39.657,0.192,0.387,,,242.065,,115.82700000000001,103.735,457.80400000000003,0.254,0.3064,,7.7174286968076204,362.31108,,175.53588,140.76599,640.56668,0.2458,0.3294,52.2589960030564,11.259480793448901,31.802024964,46.374904385243,10.428672192,9.934324462000001,47.871252727,0.2245,0.3174,59.5598424019545,4.11203423613748,15.88325776,57.1107212913966,27.958571953000003,8.26035141,37.11895184,0.2226,0.3176,48.4489083296171,10.507790423339301,251.1675,43.3579985799452,98.6147,86.0658,416.2253,0.1514,0.3951,62.4237843255072,4.66666666666667,66600.325,59.507974628979596,13299.8,36418.15,120563.4,0.1965,0.2968,,,2.63682,,10.86283,1.368398,7.718141999999999,0.2227,0.3458,64.0198360882189,2.93575861391678,73.55769000000001,62.14036823564361,83.99987,31.143590000000003,145.73011,0.2221,0.3061,65.3,6.0,20.901,61.4,10.672,7.568,37.336999999999996,0.207,0.4006,73.22918868875459,3.34941666043585,229.5,70.7764380425114,305.168,121.613,668.784,0.2125,0.3686,61.289877887413795,4.09267627453566,28.230195000000002,58.781481596423795,10.204350999999999,11.03609,44.514086,0.2623,0.2709,53.13512858403279,13.7873097236989,134.204,45.80922383406649,58.11,50.656000000000006,220.09900000000002,0.2269,0.3168,,,376.105,,324.33299999999997,187.838,847.811,0.2646,0.3153,,,69.80086039300001,,62.76292447,33.043254407,128.22261442200002,0.179,0.3833,,,121.220588377856,,35.7858178873821,37.6708246122075,186.38606322290698,0.2077,0.3407,62.1864196037173,5.392415873063951,249.787,58.8330692421163,103.376,67.875,395.469,0.2725,0.2992,66.9,4.0,8687.485,64.2,1408.783,2840.417,13178.419,0.2414,0.3186
2000-10-01,62.993026199999996,6.17155963333333,153.091,59.10548829999999,59.873000000000005,54.177,288.954,0.23399999999999999,0.33899999999999997,58.384174573142204,3.3616692018424796,38.5887159,56.421491757766894,28.729495399999998,17.9343331,71.0242303,0.2018,0.35100000000000003,51.7697895153949,6.81701638609087,44.49,48.2406344810857,55.228,18.365,83.351,0.1507,0.4264,66.0,6.9,182.19375,61.4,137.59975,70.96775,365.2405,0.1454,0.5462,65.5524621066848,4.421730450043009,187.4728,62.6539089289606,184.7611,80.02696999999999,424.1418,0.2064,0.3246,61.3995845046464,9.356984010386359,19.275,55.6544352001029,14.109000000000002,9.669,40.376,0.192,0.387,,,242.687,,119.64200000000001,104.40700000000001,461.47900000000004,0.254,0.3064,,7.60112212588784,360.26727999999997,,184.80076,139.418,638.5239799999999,0.2458,0.3294,52.1860464852034,10.8586842651499,31.671080291,46.5193284669108,11.097827069000001,10.281298275,48.550510186000004,0.2245,0.3174,59.601791497612,3.9186264170234595,16.072648303,57.26621995096729,29.295463901999998,8.11290056,37.425233334,0.2226,0.3176,48.5918244821045,9.97742006577474,253.3095,43.743614035901004,100.4031,85.6842,422.19300000000004,0.1514,0.3951,62.6276310370586,4.73333333333333,67419.4,59.66433050534861,13242.125,36871.425,121733.325,0.1965,0.2968,,,2.687993,,11.133922,1.340515,7.780442,0.2227,0.3458,64.3356433199716,2.92244430909872,74.029270181,62.4554699730451,88.46149644,31.666398691999998,147.62420721700002,0.2221,0.3061,65.6,5.8,20.75,61.8,11.119000000000002,7.357,37.607,0.207,0.4006,73.063136072388,3.26529577682513,228.122,70.6774085758003,308.093,123.95200000000001,669.046,0.2125,0.3686,61.3014974762352,3.75424567632604,28.265221,59.000088657710506,10.577502,11.08049,44.812064,0.2623,0.2709,53.3343700100834,13.3879137357689,135.072,46.1940105616176,59.61600000000001,51.383,222.36700000000002,0.2269,0.3168,,,374.9,,327.819,190.608,845.211,0.2646,0.3153,,,70.06108580899999,,64.7080629,33.815055271999995,129.600657526,0.179,0.3833,,,121.720045622381,,35.401175604893204,37.2389206035483,189.063747669502,0.2077,0.3407,61.94704709728521,5.35869066988614,254.09900000000002,58.627496464212996,106.867,70.875,396.403,0.2725,0.2992,66.9,3.9,8762.205,64.3,1396.844,2854.881,13260.506000000001,0.2414,0.3186
2001-01-01,62.981253599999995,6.3668346333333306,154.464,58.9712630333333,61.303999999999995,55.136,291.89,0.2399,0.3289,58.2612589431464,3.36353739827008,38.8329072,56.3016197098907,28.580856899999997,17.7369393,70.73173220000001,0.1977,0.354,51.42114757896971,6.22784804135549,44.57,48.2187166466303,55.161,18.675,83.398,0.1532,0.4179,65.9333333333333,7.0,183.6175,61.3,135.12025,72.90025,367.175,0.1454,0.5462,65.7410587198311,4.6617223841137,188.1549,62.6763930699354,182.6916,79.35316999999999,419.5368,0.2039,0.3204,61.4042039423285,9.221299219213199,19.575,55.741938563630505,14.050999999999998,9.863,40.266999999999996,0.1972,0.3774,,,245.107,,120.31200000000001,105.038,464.18699999999995,0.2581,0.2937,,7.68081477448145,366.8495,,184.41029,140.3722,651.38525,0.2481,0.3221,51.808807573242206,10.7723345749527,31.923614218,46.227789482159096,11.295859763,10.517733017000001,49.15150632,0.2251,0.3198,59.7292931238022,3.8249642935321404,16.373097241,57.4446689890376,31.635874025,8.793248208,38.327929953,0.2255,0.3184,48.6086933038194,9.80126425778706,253.3421,43.8444268208548,99.8519,87.2249,424.6124,0.1534,0.3953,62.4597477506703,4.76666666666667,67820.625,59.487179487179496,12763.525,37437.025,122634.65,0.2035,0.2831,,,2.701943,,11.281414999999999,1.36235,7.903344000000001,0.2245,0.3358,64.1277419266792,2.30119635239646,74.15709,62.652036668588295,85.24705,31.448240000000002,147.78441,0.2183,0.3092,65.4,5.5,20.768,61.8,11.142000000000001,6.755,37.29,0.2017,0.4136,73.2241713205085,3.3519406247160797,230.821,70.76974057490459,314.133,127.48700000000001,676.8739999999999,0.2092,0.3761,61.548862992116604,3.95557853918768,28.447566,59.114249376486505,10.341194,10.559439999999999,44.671944,0.2548,0.2812,51.9722224496239,10.5161623798614,137.11,46.5067391443987,60.743,51.583999999999996,224.72799999999998,0.2218,0.3272,62.426422171590296,4.8520310314972095,376.608,59.3974727959713,319.51099999999997,189.05200000000002,848.4,0.2752,0.2971,,,70.626299458,,64.721091315,33.306734911999996,129.64613693200002,0.1722,0.401,,,116.010766007108,,36.7250410270853,32.8751173505667,179.373985559049,0.2112,0.3352,61.9592347351712,5.14202330353206,254.26,58.773276446398604,109.35700000000001,70.567,401.02099999999996,0.2754,0.2915,67.1666666666667,4.23333333333333,8797.28,64.3333333333333,1376.171,2847.7009999999996,13222.69,0.2478,0.3089
2001-04-01,63.4467668666667,6.869637533333339,155.504,59.0882271333333,62.121,55.758,294.306,0.2399,0.3289,58.6223782804354,3.5963363208776404,38.652977299999996,56.5141203981738,28.659589699999998,17.4017627,70.5912859,0.1977,0.354,51.213614792049704,6.49485984554013,44.505,47.88736228947129,54.208,18.449,83.413,0.1532,0.4179,65.9666666666667,7.1,183.95175,61.2333333333333,133.28525,73.86725,368.1645,0.1454,0.5462,65.2301489260595,4.34087322349761,190.0135,62.398590857680595,179.8122,82.81718000000001,421.5849,0.2039,0.3204,61.590666246119206,9.06135567945502,19.714000000000002,56.0097169122123,13.699000000000002,9.601,40.402,0.1972,0.3774,,,246.584,,117.552,104.914,464.749,0.2581,0.2937,,7.759281490105269,365.72738,,185.15575,137.29758999999999,651.08259,0.2481,0.3221,51.427972113640394,10.806514275453301,32.426452512,45.87040096560371,10.79431749,10.723931642,49.02195579399999,0.2251,0.3198,59.7721047034404,3.8014625794799306,16.636497037,57.4998905101716,30.613345552,9.024459665,38.555423065,0.2255,0.3184,48.3961901324516,9.541674107687891,252.5464,43.778383389476005,101.2871,88.1922,423.3059,0.1534,0.3953,62.0845243665625,4.9,68373.35,59.033484606893204,12288.45,35939.075,121715.35,0.2035,0.2831,,,2.7465889999999997,,11.300034,1.4366139999999998,7.745945,0.2245,0.3358,64.1794885360074,2.26590531734596,74.67154000000001,62.7252420926246,84.50476,31.75034,148.53171,0.2183,0.3092,65.8,5.4,21.11,62.2,11.235999999999999,7.557,38.455,0.2017,0.4136,73.37949477560099,3.52856566871016,232.69,70.79025111507609,303.591,124.546,675.672,0.2092,0.3761,61.4410971397923,4.01892032018608,28.396534000000003,58.9718284018959,10.396952,11.254729,45.104121,0.2548,0.2812,52.1201146400675,10.5495217083519,138.454,46.6216918316957,60.409,52.193000000000005,226.389,0.2218,0.3272,62.388487814920204,4.79304411191975,376.99800000000005,59.3981800731914,314.082,187.59900000000002,848.444,0.2752,0.2971,67.8,2.4909005373016098,71.197536873,66.1126779478915,62.397617611,32.924758823000005,130.3640596,0.1722,0.401,,,109.636379833235,,37.69986583114179,25.8202221897023,170.685040250912,0.2112,0.3352,61.769916394200706,4.819110533310679,256.257,58.793155846830594,106.09299999999999,72.633,404.11800000000005,0.2754,0.2915,66.7666666666667,4.4,8818.079,63.8333333333333,1330.818,2840.427,13299.983999999999,0.2478,0.3089
